Time,IL1,IL2,Rede,Vbus11,Vpv,HIL0 digital input 19,HIL0 digital input 15,HIL0 digital input 18,HIL0 digital input 14,HIL0 digital input 28
0.4317,4.176064,-0.33318886,-36.264236,419.90454,22.536787,0.0,0.0,1.0,0.0,1.0
0.4318,3.6571088,-0.25084686,-24.651209,420.72903,22.566809,0.0,0.0,1.0,0.0,1.0
0.4319,3.015831,-0.1675388,-14.4456415,421.5207,22.596298,0.0,0.0,1.0,0.0,1.0
0.432,2.587153,-0.10091558,-5.591425,422.31726,22.625769,0.0,0.0,1.0,0.0,1.0
0.4321,1.852695,-0.027033191,2.3156052,423.12115,22.65493,0.0,0.0,1.0,0.0,1.0
0.4322,1.4244139,0.028237108,9.90224,423.92426,22.683647,0.0,0.0,1.0,0.0,1.0
0.4323,0.67550695,0.10585439,17.835028,424.70642,22.712233,0.0,0.0,1.0,0.0,1.0
0.4324,-0.07671206,0.14866057,26.635729,425.4846,22.740278,0.0,0.0,1.0,0.0,1.0
0.4325,-0.36799756,0.1763869,36.548912,426.20337,22.767458,0.0,0.0,1.0,0.0,1.0
0.4326,-1.4681761,0.2660901,47.4978,426.88168,22.794025,0.0,0.0,1.0,0.0,1.0
0.4327,-1.8854727,0.30534565,59.136322,427.57056,22.819628,0.0,1.0,1.0,0.0,1.0
0.4328,-2.705959,0.3781627,70.97626,428.16306,22.844759,0.0,1.0,1.0,0.0,1.0
0.4329,-3.789228,0.4546721,82.54664,428.76486,22.869219,0.0,1.0,0.0,0.0,1.0
0.433,-4.417963,0.5150713,93.53463,429.31476,22.89319,0.0,1.0,0.0,0.0,1.0
0.4331,-4.1880445,0.6103611,103.86574,429.83252,22.916508,1.0,1.0,0.0,0.0,1.0
0.4332,-3.4073646,0.66437626,113.70121,430.34085,22.939138,1.0,1.0,0.0,0.0,1.0
0.4333,-2.7784111,0.7171235,123.3581,430.78848,22.961115,1.0,1.0,0.0,0.0,1.0
0.4334,-2.0371857,0.76515096,133.18121,431.1983,22.98257,1.0,1.0,0.0,0.0,1.0
0.4335,-1.4733298,0.82591194,143.41023,431.50388,23.003344,1.0,1.0,0.0,0.0,1.0
0.4336,-0.83740705,0.8806888,154.08568,431.77838,23.02358,1.0,1.0,0.0,0.0,1.0
0.4337,-0.4723206,0.936494,165.0235,431.97458,23.04308,1.0,1.0,0.0,0.0,1.0
0.4338,0.3965918,0.9699935,175.86525,432.11127,23.061863,1.0,1.0,0.0,0.0,1.0
0.4339,0.5902681,1.0510229,186.18651,432.1611,23.079798,1.0,1.0,0.0,0.0,1.0
0.434,1.2514035,1.0939956,195.6279,432.26468,23.09684,1.0,1.0,0.0,0.0,1.0
0.4341,1.5174092,1.160182,204.00629,432.2257,23.113266,1.0,1.0,0.0,0.0,1.0
0.4342,1.765379,1.2236412,211.37122,432.2515,23.129097,1.0,1.0,0.0,0.0,1.0
0.4343,2.2989767,1.2530013,217.9886,432.19983,23.14444,1.0,1.0,0.0,0.0,1.0
0.4344,2.4415638,1.3177667,224.25807,432.07904,23.159054,1.0,1.0,0.0,0.0,1.0
0.4345,2.9653368,1.331314,230.59018,432.02145,23.172897,1.0,1.0,0.0,0.0,1.0
0.4346,3.267206,1.3606908,237.28203,431.78214,23.186033,1.0,1.0,0.0,0.0,1.0
0.4347,3.4142675,1.4078848,244.42905,431.54202,23.19861,1.0,1.0,0.0,0.0,1.0
0.4348,3.811109,1.4348996,251.89919,431.2604,23.21065,1.0,1.0,0.0,0.0,1.0
0.4349,3.996199,1.492164,259.37396,430.8081,23.222038,1.0,1.0,0.0,0.0,1.0
0.435,3.964417,1.5368121,266.44168,430.4611,23.23234,1.0,1.0,0.0,0.0,1.0
0.4351,4.4165754,1.5446181,272.71143,429.9775,23.24171,1.0,1.0,0.0,0.0,1.0
0.4352,4.3086305,1.6031024,277.9113,429.42133,23.250349,1.0,1.0,0.0,0.0,1.0
0.4353,4.5180216,1.632104,281.94305,428.96054,23.258234,1.0,0.0,0.0,0.0,1.0
0.4354,4.6748123,1.6701539,284.87897,428.36313,23.265701,1.0,0.0,0.0,0.0,1.0
0.4355,4.9886737,1.6687518,286.90887,427.915,23.272638,0.0,0.0,1.0,0.0,1.0
0.4356,4.8754935,1.6866349,288.2597,427.319,23.278908,0.0,0.0,1.0,0.0,1.0
0.4357,3.4624772,1.6899947,289.11975,426.85922,23.284388,0.0,0.0,1.0,0.0,1.0
0.4358,2.246322,1.700215,289.59485,426.351,23.289042,0.0,0.0,1.0,0.0,1.0
0.4359,0.9617733,1.7212512,289.71173,425.81677,23.293055,0.0,0.0,1.0,0.0,1.0
0.436,-0.4216931,1.7359337,289.46436,425.3664,23.296303,0.0,0.0,0.0,0.0,1.0
0.4361,-1.5297067,1.7309805,288.88223,424.8168,23.29895,0.0,1.0,0.0,0.0,1.0
0.4362,-1.0068535,1.7293806,288.08948,424.30374,23.300985,1.0,1.0,0.0,0.0,1.0
0.4363,-0.88471246,1.7627578,287.32556,423.71262,23.302418,1.0,1.0,0.0,0.0,1.0
0.4364,-0.8348326,1.793476,286.91022,423.1567,23.30325,1.0,1.0,0.0,0.0,1.0
0.4365,-0.5748697,1.7796907,287.15616,422.6329,23.303387,1.0,1.0,0.0,0.0,1.0
0.4366,-0.76799864,1.7759286,288.25302,421.97226,23.303028,1.0,1.0,0.0,0.0,1.0
0.4367,-0.13006936,1.732223,290.16095,421.44016,23.301918,1.0,1.0,0.0,0.0,1.0
0.4368,0.34577376,1.7021861,292.55334,420.74365,23.300226,1.0,1.0,0.0,0.0,1.0
0.4369,0.49816537,1.6926644,294.83817,420.06653,23.297964,1.0,1.0,0.0,0.0,1.0
0.437,0.6593712,1.645577,296.26404,419.54352,23.295504,1.0,1.0,0.0,0.0,1.0
0.4371,0.6005971,1.6264899,296.09045,418.8106,23.292326,1.0,1.0,0.0,0.0,1.0
0.4372,0.5768722,1.6666119,293.77988,418.24933,23.288467,1.0,1.0,0.0,0.0,1.0
0.4373,0.9865939,1.6703753,289.15652,417.82303,23.283817,1.0,1.0,0.0,0.0,1.0
0.4374,0.79441124,1.685776,282.4828,417.3869,23.278568,1.0,1.0,0.0,0.0,1.0
0.4375,1.0969253,1.6606731,274.4235,417.1046,23.272932,1.0,1.0,0.0,0.0,1.0
0.4376,1.3122444,1.6169211,265.8992,416.83966,23.266666,1.0,1.0,0.0,0.0,1.0
0.4377,1.6654336,1.548414,257.86197,416.62527,23.259819,1.0,1.0,0.0,0.0,1.0
0.4378,1.8545879,1.4973129,251.0512,416.35696,23.252352,1.0,1.0,0.0,0.0,1.0
0.4379,2.3142295,1.4203242,245.79573,416.1862,23.244347,1.0,1.0,0.0,0.0,1.0
0.438,2.4656541,1.3597955,241.91908,415.9242,23.235807,1.0,1.0,0.0,0.0,1.0
0.4381,2.736859,1.3161684,238.77611,415.67288,23.226933,1.0,1.0,0.0,0.0,1.0
0.4382,3.1216407,1.2654805,235.41582,415.48703,23.21763,1.0,1.0,0.0,0.0,1.0
0.4383,3.2963846,1.2294232,230.82753,415.3234,23.207645,1.0,1.0,0.0,0.0,1.0
0.4384,3.459462,1.2144676,224.205,415.20953,23.197046,1.0,1.0,0.0,0.0,1.0
0.4385,3.7617009,1.1878623,215.15657,415.2533,23.185911,1.0,1.0,0.0,0.0,1.0
0.4386,4.3217816,1.1478163,203.80421,415.31824,23.174305,1.0,1.0,0.0,0.0,1.0
0.4387,4.6971903,1.1197176,190.7449,415.4696,23.162113,1.0,1.0,0.0,0.0,1.0
0.4388,5.262367,1.0648685,176.88602,415.70874,23.149345,0.0,1.0,1.0,0.0,1.0
0.4389,4.001986,1.011293,163.20206,415.99985,23.136116,0.0,0.0,1.0,0.0,1.0
0.439,3.0887759,0.930627,150.48083,416.35782,23.122387,0.0,0.0,1.0,0.0,1.0
0.4391,2.2069185,0.8438873,139.1296,416.707,23.10829,0.0,0.0,1.0,0.0,1.0
0.4392,1.3943809,0.7668003,129.09364,417.06705,23.093822,0.0,0.0,1.0,0.0,1.0
0.4393,0.31088033,0.7099513,119.90691,417.4325,23.079103,0.0,0.0,1.0,0.0,1.0
0.4394,-0.4550978,0.63442564,110.85608,417.81918,23.063967,0.0,0.0,1.0,0.0,1.0
0.4395,-1.4875329,0.5863747,101.20832,418.20914,23.048178,0.0,1.0,1.0,0.0,1.0
0.4396,-2.3627932,0.54977626,90.43533,418.63193,23.031872,0.0,1.0,1.0,0.0,1.0
0.4397,-3.277233,0.507315,78.36939,419.05606,23.015306,0.0,1.0,1.0,0.0,1.0
0.4398,-4.1249003,0.4445484,65.24869,419.4845,22.998417,0.0,1.0,1.0,0.0,1.0
0.4399,-4.5132213,0.36419168,51.642136,419.93567,22.981028,0.0,1.0,0.0,0.0,1.0
0.44,-5.459799,0.3162163,38.27929,420.346,22.962896,0.0,1.0,0.0,0.0,1.0
0.4401,-5.900289,0.22711176,25.837816,420.76385,22.944202,0.0,1.0,0.0,0.0,1.0
0.4402,-6.150483,0.15528975,14.7515745,421.1619,22.924973,1.0,1.0,0.0,0.0,1.0
0.4403,-5.321392,0.08342877,5.0943694,421.6235,22.905088,1.0,1.0,0.0,0.0,1.0
0.4404,-4.709953,-0.017346293,-3.4294803,422.06012,22.884933,1.0,1.0,0.0,0.0,1.0
0.4405,-3.883656,-0.09490698,-11.389045,422.48605,22.864172,1.0,1.0,0.0,0.0,1.0
0.4406,-3.6403635,-0.13153857,-19.457302,422.86246,22.842636,1.0,1.0,0.0,0.0,1.0
0.4407,-2.7292264,-0.21008556,-28.220716,423.24863,22.820683,1.0,1.0,0.0,0.0,1.0
0.4408,-2.3147817,-0.24370894,-38.024303,423.6183,22.798716,1.0,1.0,0.0,0.0,1.0
0.4409,-1.6675912,-0.2775745,-48.89567,423.9626,22.77674,1.0,1.0,0.0,0.0,1.0
0.441,-1.0308733,-0.33351544,-60.565998,424.2555,22.754215,1.0,1.0,0.0,0.0,1.0
0.4411,-0.2679097,-0.40100595,-72.5761,424.50046,22.731247,1.0,1.0,0.0,0.0,1.0
0.4412,0.78108263,-0.48213744,-84.43066,424.70004,22.707912,1.0,1.0,0.0,0.0,1.0
0.4413,1.2848527,-0.53810275,-95.750656,424.86597,22.684072,1.0,1.0,0.0,0.0,1.0
0.4414,2.376784,-0.6248508,-106.37755,424.98087,22.659822,1.0,1.0,0.0,0.0,1.0
0.4415,3.1459663,-0.6566741,-116.398964,425.13763,22.635204,1.0,1.0,0.0,0.0,1.0
0.4416,3.8711307,-0.7249448,-126.09242,425.11343,22.610397,0.0,1.0,1.0,0.0,1.0
0.4417,3.952221,-0.79678226,-135.80887,425.23257,22.585245,0.0,1.0,1.0,0.0,1.0
0.4418,2.8380027,-0.8212394,-145.83627,425.2245,22.559977,0.0,1.0,1.0,0.0,1.0
0.4419,2.6231256,-0.8898656,-156.28844,425.16217,22.534664,0.0,1.0,1.0,0.0,1.0
0.442,1.7226628,-0.9180176,-167.05466,425.0863,22.508915,0.0,1.0,1.0,0.0,1.0
0.4421,1.252335,-0.96798193,-177.82552,424.91046,22.483084,0.0,1.0,1.0,0.0,1.0
0.4422,0.7156832,-1.003162,-188.18515,424.73807,22.457018,0.0,1.0,1.0,0.0,1.0
0.4423,0.18499073,-1.0446936,-197.7393,424.45303,22.430613,0.0,1.0,1.0,0.0,1.0
0.4424,-0.08106832,-1.1061975,-206.23782,424.18,22.403942,0.0,0.0,1.0,0.0,1.0
0.4425,-0.6728206,-1.1333385,-213.65211,423.9013,22.377165,0.0,0.0,1.0,0.0,1.0
0.4426,-0.98560566,-1.1813393,-220.18378,423.50024,22.350197,0.0,0.0,1.0,0.0,1.0
0.4427,-1.0530723,-1.2484549,-226.20195,423.13986,22.323198,0.0,0.0,1.0,0.0,1.0
0.4428,-1.7803552,-1.2518073,-232.12993,422.82397,22.29636,0.0,0.0,1.0,0.0,1.0
0.4429,-1.8725957,-1.2888933,-238.31686,422.33115,22.269526,0.0,1.0,1.0,0.0,1.0
0.443,-2.18276,-1.3071189,-244.93376,421.9061,22.242477,0.0,1.0,1.0,0.0,1.0
0.4431,-2.6062717,-1.3031693,-251.92516,421.37473,22.21524,0.0,1.0,1.0,0.0,1.0
0.4432,-2.7653313,-1.337767,-259.02866,420.72534,22.187746,0.0,1.0,1.0,0.0,1.0
0.4433,-3.0679364,-1.3541411,-265.85364,420.17734,22.160172,0.0,1.0,1.0,0.0,1.0
0.4434,-3.177116,-1.3912832,-271.99225,419.4532,22.13253,0.0,1.0,1.0,0.0,1.0
0.4435,-3.1492937,-1.4321276,-277.12674,418.8452,22.104868,0.0,1.0,1.0,0.0,1.0
0.4436,-3.4040563,-1.4433111,-281.1009,418.16412,22.07712,0.0,1.0,1.0,0.0,1.0
0.4437,-3.502068,-1.4690453,-283.9365,417.5142,22.049385,0.0,1.0,1.0,0.0,1.0
0.4438,-3.6512887,-1.497716,-285.79486,416.85437,22.021912,0.0,1.0,1.0,0.0,1.0
0.4439,-3.9937322,-1.4932295,-286.90253,416.30533,21.995253,0.0,1.0,1.0,0.0,1.0
0.444,-4.3022766,-1.4941093,-287.47003,415.64343,21.970196,0.0,1.0,1.0,0.0,1.0
0.4441,-4.1155353,-1.5317708,-287.6353,415.0219,21.948109,0.0,1.0,0.0,0.0,1.0
0.4442,-4.4407983,-1.5363438,-287.45056,414.50616,21.926575,0.0,1.0,0.0,0.0,1.0
0.4443,-4.4224524,-1.5449069,-286.91595,413.8607,21.905085,1.0,1.0,0.0,0.0,1.0
0.4444,-2.612776,-1.5548561,-286.0438,413.36783,21.88482,1.0,1.0,0.0,0.0,1.0
0.4445,-1.2792641,-1.570103,-284.9242,412.95312,21.869852,1.0,1.0,0.0,0.0,1.0
0.4446,-0.361848,-1.5608224,-283.76135,412.44037,21.859428,1.0,1.0,0.0,0.0,1.0
0.4447,1.0890006,-1.5946307,-282.8576,411.91235,21.851274,0.0,1.0,1.0,0.0,1.0
0.4448,1.6198697,-1.5849055,-282.54214,411.53842,21.845898,0.0,1.0,1.0,0.0,1.0
0.4449,1.2177519,-1.5397456,-283.06052,411.12015,21.842236,0.0,1.0,1.0,0.0,1.0
0.445,0.8534291,-1.514801,-284.46057,410.57602,21.84024,0.0,1.0,1.0,0.0,1.0
0.4451,0.40799266,-1.4956033,-286.51462,410.20227,21.841942,0.0,1.0,1.0,0.0,1.0
0.4452,0.33559492,-1.4699341,-288.7127,409.76932,21.847254,0.0,1.0,1.0,0.0,1.0
0.4453,0.4856824,-1.4442331,-290.34122,409.31885,21.854267,0.0,1.0,1.0,0.0,1.0
0.4454,-0.038076703,-1.4500144,-290.63568,408.86923,21.862755,0.0,1.0,1.0,0.0,1.0
0.4455,0.116323665,-1.4983616,-288.97122,408.48898,21.872326,0.0,1.0,1.0,0.0,1.0
0.4456,-0.23918208,-1.5138249,-285.03873,408.2242,21.882824,0.0,1.0,1.0,0.0,1.0
0.4457,0.0110322535,-1.5403817,-278.953,407.9819,21.893772,0.0,0.0,1.0,0.0,1.0
0.4458,-0.21265067,-1.5026231,-271.25626,407.95392,21.905739,0.0,0.0,1.0,0.0,1.0
0.4459,-0.48895586,-1.4659923,-262.80588,407.83423,21.918535,0.0,0.0,1.0,0.0,1.0
0.446,-0.35793,-1.4415482,-254.57076,407.89148,21.93246,0.0,0.0,1.0,0.0,1.0
0.4461,-0.9098391,-1.3782246,-247.38643,407.90283,21.947351,0.0,0.0,1.0,0.0,1.0
0.4462,-0.9555117,-1.3233734,-241.73463,407.9889,21.96328,0.0,0.0,1.0,0.0,1.0
0.4463,-1.5605652,-1.2410531,-237.60922,408.04636,21.979969,0.0,0.0,1.0,0.0,1.0
0.4464,-1.5008003,-1.2051432,-234.50795,408.09216,21.996857,0.0,0.0,1.0,0.0,1.0
0.4465,-1.9301093,-1.1636211,-231.55627,408.1804,22.014088,0.0,1.0,1.0,0.0,1.0
0.4466,-2.0702639,-1.1490264,-227.7322,408.29282,22.031857,0.0,1.0,1.0,0.0,1.0
0.4467,-2.3484411,-1.1341962,-222.13243,408.4961,22.050026,0.0,1.0,1.0,0.0,1.0
0.4468,-2.6094944,-1.1132567,-214.20824,408.7788,22.068813,0.0,1.0,1.0,0.0,1.0
0.4469,-2.9363778,-1.0975616,-203.90598,409.08347,22.08809,0.0,1.0,1.0,0.0,1.0
0.447,-3.4115465,-1.072911,-191.67516,409.5143,22.10771,0.0,1.0,1.0,0.0,1.0
0.4471,-3.7310927,-1.0373715,-178.34213,410.00006,22.12746,0.0,1.0,1.0,0.0,1.0
0.4472,-4.4618382,-0.9803177,-164.88614,410.47928,22.147392,0.0,1.0,1.0,0.0,1.0
0.4473,-4.9319997,-0.9189836,-152.18085,411.03262,22.167618,0.0,1.0,0.0,0.0,1.0
0.4474,-5.457878,-0.8401731,-140.77342,411.5677,22.188013,1.0,1.0,0.0,0.0,1.0
0.4475,-4.2429924,-0.7769484,-130.76166,412.20288,22.208582,1.0,1.0,0.0,0.0,1.0
0.4476,-3.3290458,-0.69202596,-121.80077,412.87866,22.229532,1.0,1.0,0.0,0.0,1.0
0.4477,-2.476056,-0.64229983,-113.233894,413.46567,22.250824,1.0,1.0,0.0,0.0,1.0
0.4478,-1.4052612,-0.6113896,-104.30569,414.17606,22.272427,1.0,1.0,0.0,0.0,1.0
0.4479,-0.5298471,-0.5764392,-94.39527,414.82486,22.294127,1.0,1.0,0.0,0.0,1.0
0.448,0.27769154,-0.54345053,-83.20112,415.5269,22.315811,1.0,1.0,0.0,0.0,1.0
0.4481,1.4534409,-0.51676846,-70.8262,416.24478,22.337784,1.0,1.0,0.0,0.0,1.0
0.4482,1.8675693,-0.4390023,-57.741737,416.9945,22.35974,1.0,1.0,0.0,0.0,1.0
0.4483,2.831066,-0.38490734,-44.644043,417.72372,22.381716,1.0,1.0,0.0,0.0,1.0
0.4484,3.474037,-0.32408673,-32.249287,418.45444,22.403694,1.0,1.0,0.0,0.0,1.0
0.4485,4.1663265,-0.24442543,-21.0878,419.1836,22.425837,1.0,1.0,0.0,0.0,1.0
0.4486,4.5442615,-0.1361597,-11.357729,419.8946,22.448093,1.0,1.0,0.0,0.0,1.0
0.4487,5.384195,-0.06282368,-2.8784945,420.59366,22.470667,1.0,1.0,0.0,0.0,1.0
0.4488,5.937636,0.013641897,4.846101,421.29248,22.493282,0.0,1.0,1.0,0.0,1.0
0.4489,6.252513,0.079064645,12.477705,421.98065,22.515608,0.0,1.0,1.0,0.0,1.0
0.449,5.2403965,0.124367476,20.653534,422.7453,22.53756,0.0,1.0,1.0,0.0,1.0
0.4491,4.9424233,0.17483188,29.8138,423.4389,22.559452,0.0,0.0,1.0,0.0,1.0
0.4492,3.937888,0.24165872,40.09599,424.1462,22.581146,0.0,0.0,1.0,0.0,1.0
0.4493,3.7341046,0.24928415,51.323364,424.795,22.6025,0.0,0.0,1.0,0.0,1.0
0.4494,2.912758,0.3104132,63.08573,425.42526,22.623579,0.0,0.0,1.0,0.0,1.0
0.4495,2.2424455,0.37832513,74.882805,426.03207,22.6444,0.0,0.0,1.0,0.0,1.0
0.4496,1.4582766,0.4432882,86.282936,426.60464,22.6648,0.0,0.0,1.0,0.0,1.0
0.4497,0.67495066,0.5285689,97.04774,427.10886,22.684978,0.0,0.0,1.0,0.0,1.0
0.4498,-0.26567778,0.6086808,107.185745,427.60135,22.704657,0.0,0.0,1.0,0.0,1.0
0.4499,-1.0727288,0.6576957,116.92221,428.0516,22.723856,0.0,0.0,1.0,0.0,1.0
0.45,-1.9703027,0.70919216,126.59886,428.4469,22.74281,0.0,1.0,1.0,0.0,1.0
0.4501,-2.8724134,0.75985783,136.53912,428.79932,22.761042,0.0,1.0,0.0,0.0,1.0
0.4502,-3.7599063,0.81312406,146.92375,429.07056,22.778824,0.0,1.0,0.0,0.0,1.0
0.4503,-3.361809,0.8469338,157.71742,429.36133,22.796335,1.0,1.0,0.0,0.0,1.0
0.4504,-2.575451,0.9041802,168.66893,429.47763,22.813566,1.0,1.0,0.0,0.0,1.0
0.4505,-2.4585717,0.9780819,179.38382,429.63702,22.830389,1.0,1.0,0.0,0.0,1.0
0.4506,-1.3753872,1.0219656,189.4449,429.67657,22.84658,1.0,1.0,0.0,0.0,1.0
0.4507,-1.607063,1.1078056,198.54129,429.72626,22.861948,1.0,1.0,0.0,0.0,1.0
0.4508,-0.4113007,1.1114364,206.56465,429.77988,22.87684,1.0,1.0,0.0,0.0,1.0
0.4509,-0.5208853,1.1967707,213.64201,429.67136,22.891352,1.0,1.0,0.0,0.0,1.0
0.451,0.2618609,1.215539,220.09576,429.68512,22.905357,1.0,1.0,0.0,0.0,1.0
0.4511,0.463499,1.2678859,226.34373,429.5173,22.918846,1.0,1.0,0.0,0.0,1.0
0.4512,0.9150931,1.2933767,232.77142,429.4636,22.931833,1.0,1.0,0.0,0.0,1.0
0.4513,1.3285644,1.3372226,239.61574,429.18607,22.944324,1.0,1.0,0.0,0.0,1.0
0.4514,1.4585557,1.3927789,246.89583,428.9593,22.956083,1.0,1.0,0.0,0.0,1.0
0.4515,2.0989711,1.403761,254.40976,428.6747,22.967255,1.0,1.0,0.0,0.0,1.0
0.4516,2.2412837,1.4562678,261.7959,428.21423,22.977766,1.0,1.0,0.0,0.0,1.0
0.4517,2.4332309,1.4963536,268.6369,427.8492,22.987513,1.0,1.0,0.0,0.0,1.0
0.4518,2.8952057,1.5088843,274.57224,427.40875,22.9967,1.0,1.0,0.0,0.0,1.0
0.4519,2.792282,1.5510236,279.38464,426.9119,23.005287,1.0,1.0,0.0,0.0,1.0
0.452,3.1786156,1.5651662,283.03577,426.46634,23.013376,1.0,1.0,0.0,0.0,1.0
0.4521,3.1080735,1.589863,285.64502,425.9874,23.021019,1.0,1.0,0.0,0.0,1.0
0.4522,3.596792,1.597089,287.4239,425.46655,23.02805,1.0,1.0,0.0,0.0,1.0
0.4523,3.6824765,1.6391234,288.5938,424.90677,23.034454,1.0,1.0,0.0,0.0,1.0
0.4524,3.856287,1.6776369,289.31824,424.35492,23.040237,1.0,1.0,0.0,0.0,1.0
0.4525,3.9677634,1.6766069,289.67386,423.94504,23.044909,1.0,1.0,0.0,0.0,1.0
0.4526,3.9352646,1.6848066,289.6697,423.34256,23.049332,1.0,0.0,0.0,0.0,1.0
0.4527,4.455058,1.6773169,289.30374,422.85977,23.053415,1.0,0.0,0.0,0.0,1.0
0.4528,4.5533595,1.6815475,288.63184,422.3322,23.057146,0.0,0.0,1.0,0.0,1.0
0.4529,4.8870664,1.6765916,287.81686,421.7954,23.060368,0.0,0.0,1.0,0.0,1.0
0.453,3.3453965,1.707366,287.13174,421.25668,23.063042,0.0,0.0,1.0,0.0,1.0
0.4531,2.1310117,1.727367,286.9057,420.82806,23.065136,0.0,0.0,1.0,0.0,1.0
0.4532,1.0527031,1.720243,287.42365,420.28647,23.066776,0.0,0.0,1.0,0.0,1.0
0.4533,-0.11496534,1.6809782,288.80896,419.82092,23.067795,0.0,0.0,0.0,0.0,1.0
0.4534,-1.1385354,1.6672707,290.92902,419.16965,23.068233,0.0,1.0,0.0,0.0,1.0
0.4535,-1.1304882,1.6660343,293.36215,418.59708,23.068453,1.0,1.0,0.0,0.0,1.0
0.4536,-0.79975253,1.6295786,295.44754,418.01926,23.068085,1.0,1.0,0.0,0.0,1.0
0.4537,-0.8474622,1.5911694,296.4164,417.491,23.067314,1.0,1.0,0.0,0.0,1.0
0.4538,-0.6047689,1.5932117,295.57498,416.87775,23.065897,1.0,1.0,0.0,0.0,1.0
0.4539,-0.4646888,1.6102085,292.49194,416.44638,23.064083,1.0,1.0,0.0,0.0,1.0
0.454,-0.5887352,1.6232332,287.13422,416.0997,23.061924,1.0,1.0,0.0,0.0,1.0
0.4541,-0.34978324,1.6175869,279.90817,415.7677,23.059229,1.0,1.0,0.0,0.0,1.0
0.4542,-0.5520656,1.6041261,271.58496,415.6444,23.056,1.0,1.0,0.0,0.0,1.0
0.4543,-0.053115327,1.5384322,263.1229,415.47635,23.052454,1.0,1.0,0.0,0.0,1.0
0.4544,-0.2520093,1.5172142,255.42932,415.23575,23.048222,1.0,1.0,0.0,0.0,1.0
0.4545,0.13813733,1.4206488,249.12463,415.24118,23.043505,1.0,1.0,0.0,0.0,1.0
0.4546,0.60544544,1.3565686,244.37363,414.93033,23.038551,1.0,1.0,0.0,0.0,1.0
0.4547,0.44185042,1.3397645,240.83269,414.78473,23.03312,1.0,1.0,0.0,0.0,1.0
0.4548,0.9513536,1.27606,237.73146,414.6752,23.027035,1.0,1.0,0.0,0.0,1.0
0.4549,1.093805,1.2292502,234.06924,414.5498,23.020702,1.0,1.0,0.0,0.0,1.0
0.455,1.3548326,1.18336,228.87543,414.5088,23.014313,1.0,1.0,0.0,0.0,1.0
0.4551,1.5269448,1.1730644,221.46317,414.45566,23.00774,1.0,1.0,0.0,0.0,1.0
0.4552,1.6117328,1.1536666,211.60764,414.61642,23.000757,1.0,1.0,0.0,0.0,1.0
0.4553,2.1113753,1.1104332,199.60022,414.75992,22.99342,1.0,1.0,0.0,0.0,1.0
0.4554,2.2986474,1.0752068,186.16483,415.04807,22.986069,1.0,1.0,0.0,0.0,1.0
0.4555,2.7801301,1.0199254,172.26025,415.34824,22.978527,1.0,1.0,0.0,0.0,1.0
0.4556,3.3895571,0.9526389,158.8254,415.68234,22.970545,1.0,1.0,0.0,0.0,1.0
0.4557,3.918618,0.88585687,146.53798,416.0166,22.962193,1.0,1.0,0.0,0.0,1.0
0.4558,4.5383744,0.8110722,135.65385,416.37524,22.953547,1.0,1.0,0.0,0.0,1.0
0.4559,5.076141,0.7342003,125.96923,416.74557,22.944551,1.0,1.0,0.0,0.0,1.0
0.456,5.8859253,0.6567169,116.91296,417.10147,22.935286,0.0,1.0,1.0,0.0,1.0
0.4561,4.615632,0.627286,107.73868,417.5709,22.92583,0.0,1.0,1.0,0.0,1.0
0.4562,3.8552191,0.5575676,97.75901,418.07727,22.916113,0.0,0.0,1.0,0.0,1.0
0.4563,2.7951877,0.51844096,86.55337,418.54953,22.90592,0.0,0.0,1.0,0.0,1.0
0.4564,1.7445337,0.4654128,74.090416,419.08115,22.89557,0.0,0.0,1.0,0.0,1.0
0.4565,1.0800352,0.39236763,60.732452,419.6102,22.884874,0.0,0.0,1.0,0.0,1.0
0.4566,-0.06574221,0.338798,47.12418,420.15872,22.873983,0.0,0.0,1.0,0.0,1.0
0.4567,-0.557553,0.25757045,34.00178,420.6767,22.862726,0.0,0.0,1.0,0.0,1.0
0.4568,-1.5125643,0.1928628,21.980194,421.18604,22.851166,0.0,1.0,1.0,0.0,1.0
0.4569,-1.9537187,0.103263244,11.381236,421.68967,22.839361,0.0,1.0,1.0,0.0,1.0
0.457,-2.73423,0.034668114,2.1510434,422.16083,22.827057,0.0,1.0,1.0,0.0,1.0
0.4571,-3.448737,-0.03368151,-6.112414,422.636,22.814308,0.0,1.0,1.0,0.0,1.0
0.4572,-3.9677417,-0.10842309,-14.033899,423.0797,22.801313,0.0,1.0,1.0,0.0,1.0
0.4573,-4.5736814,-0.15698953,-22.278065,423.5104,22.788065,0.0,1.0,1.0,0.0,1.0
0.4574,-5.41939,-0.19186261,-31.364895,423.9053,22.774649,0.0,1.0,1.0,0.0,1.0
0.4575,-5.9703145,-0.25215787,-41.537334,424.27158,22.760996,0.0,1.0,0.0,0.0,1.0
0.4576,-6.2749343,-0.32076788,-52.717136,424.62766,22.746933,0.0,1.0,0.0,0.0,1.0
0.4577,-6.649725,-0.3605448,-64.55691,424.95166,22.732573,1.0,1.0,0.0,0.0,1.0
0.4578,-5.788739,-0.41986135,-76.56731,425.2958,22.718184,1.0,1.0,0.0,0.0,1.0
0.4579,-5.0167794,-0.49435258,-88.27636,425.60852,22.703865,1.0,1.0,0.0,0.0,1.0
