Time,IL2,Rede,Bus,HIL0 digital input 29
0.033105,1.6311259,308.68137,400.0,1
0.033106,1.6296079,308.6956,400.0,1
0.033107,1.6283392,308.71005,400.0,1
0.033108,1.6276296,308.72427,400.0,1
0.033109,1.6277213,308.73874,400.0,1
0.03311,1.6287991,308.753,400.0,1
0.033111,1.6299019,308.76746,400.0,1
0.033112,1.632456,308.78168,400.0,1
0.033113,1.6339082,308.79614,400.0,1
0.033114,1.6330768,308.81036,400.0,1
0.033115,1.631588,308.82462,400.0,1
0.033116,1.6299344,308.83908,400.0,1
0.033117,1.6285121,308.8533,400.0,1
0.033118,1.6276362,308.86777,400.0,1
0.033119,1.627553,308.88202,400.0,1
0.03312,1.628451,308.89648,400.0,1
0.033121,1.6293595,308.9107,400.0,1
0.033122,1.6316451,308.92432,400.0,1
0.033123,1.6330602,308.93802,400.0,1
0.033124,1.6321225,308.95154,400.0,1
0.033125,1.6305832,308.96527,400.0,1
0.033126,1.6289245,308.9788,400.0,1
0.033127,1.627534,308.9925,400.0,1
0.033128,1.6267195,309.006,400.0,1
0.033129,1.6267211,309.01974,400.0,1
0.03313,1.627722,309.03323,400.0,1
0.033131,1.6297767,309.04675,400.0,1
0.033132,1.6307927,309.0605,400.0,1
0.033133,1.6315454,309.07397,400.0,1
0.033134,1.6303059,309.0877,400.0,1
0.033135,1.6286385,309.1012,400.0,1
0.033136,1.6269932,309.11496,400.0,1
0.033137,1.6257302,309.12845,400.0,1
0.033138,1.6251338,309.14203,400.0,1
0.033139,1.6254246,309.15482,400.0,1
0.03314,1.6267695,309.16757,400.0,1
0.033141,1.6291969,309.18057,400.0,1
0.033142,1.6310586,309.19333,400.0,1
0.033143,1.6312524,309.20633,400.0,1
0.033144,1.6304114,309.21912,400.0,1
0.033145,1.6290975,309.2321,400.0,1
0.033146,1.6277659,309.24487,400.0,1
0.033147,1.6267811,309.25766,400.0,1
0.033148,1.6264315,309.27066,400.0,1
0.033149,1.6269408,309.28342,400.0,1
0.03315,1.6284785,309.29642,400.0,1
0.033151,1.6310512,309.30917,400.0,1
0.033152,1.6329362,309.32217,400.0,1
0.033153,1.6331104,309.33493,400.0,1
0.033154,1.6322652,309.34793,400.0,1
0.033155,1.6309586,309.36032,400.0,1
0.033156,1.6296422,309.37238,400.0,1
0.033157,1.6286783,309.3846,400.0,1
0.033158,1.6283526,309.39667,400.0,1
0.033159,1.628887,309.4089,400.0,1
0.03316,1.6304495,309.42096,400.0,1
0.033161,1.6330118,309.43323,400.0,1
0.033162,1.6348122,309.44525,400.0,1
0.033163,1.6348706,309.45752,400.0,1
0.033164,1.6339349,309.46957,400.0,1
0.033165,1.632558,309.48163,400.0,1
0.033166,1.6311873,309.49387,400.0,1
0.033167,1.6301812,309.50592,400.0,1
0.033168,1.6298225,309.5182,400.0,1
0.033169,1.6303306,309.5302,400.0,1
0.03317,1.6318712,309.54248,400.0,1
0.033171,1.6343876,309.55453,400.0,1
0.033172,1.6361136,309.56595,400.0,1
0.033173,1.6360754,309.57745,400.0,1
0.033174,1.6350604,309.58878,400.0,1
0.033175,1.6336179,309.60028,400.0,1
0.033176,1.6321925,309.6116,400.0,1
0.033177,1.63114,309.62314,400.0,1
0.033178,1.6307414,309.63443,400.0,1
0.033179,1.6312143,309.64597,400.0,1
0.03318,1.632723,309.65726,400.0,1
0.033181,1.6351619,309.6686,400.0,1
0.033182,1.6367972,309.6801,400.0,1
0.033183,1.6366247,309.69144,400.0,1
0.033184,1.6354994,309.70294,400.0,1
0.033185,1.6339667,309.71426,400.0,1
0.033186,1.6324674,309.72577,400.0,1
0.033187,1.6313546,309.7371,400.0,1
0.033188,1.6309065,309.74844,400.0,1
0.033189,1.631339,309.75903,400.0,1
0.03319,1.6328145,309.76962,400.0,1
0.033191,1.635169,309.7804,400.0,1
0.033192,1.6367112,309.791,400.0,1
0.033193,1.6363517,309.80176,400.0,1
0.033194,1.6350149,309.81238,400.0,1
0.033195,1.6332532,309.82312,400.0,1
0.033196,1.6315138,309.83374,400.0,1
0.033197,1.6301546,309.84433,400.0,1
0.033198,1.6294583,309.8551,400.0,1
0.033199,1.6296443,309.8657,400.0,1
0.0332,1.6308782,309.87646,400.0,1
0.033201,1.6329542,309.88705,400.0,1
0.033202,1.6343524,309.89783,400.0,1
0.033203,1.6338803,309.90842,400.0,1
0.033204,1.6325506,309.9192,400.0,1
0.033205,1.6308931,309.92938,400.0,1
0.033206,1.6293355,309.93927,400.0,1
0.033207,1.6282195,309.94928,400.0,1
0.033208,1.6278139,309.95917,400.0,1
0.033209,1.6283265,309.96918,400.0,1
0.03321,1.629913,309.97903,400.0,1
0.033211,1.6323099,309.98907,400.0,1
0.033212,1.6341097,309.99893,400.0,1
0.033213,1.6339799,310.00897,400.0,1
0.033214,1.6330023,310.01883,400.0,1
0.033215,1.6317009,310.0287,400.0,1
0.033216,1.6304986,310.03873,400.0,1
0.033217,1.6297333,310.04858,400.0,1
0.033218,1.6296704,310.05862,400.0,1
0.033219,1.6305149,310.06848,400.0,1
0.03322,1.6324202,310.07852,400.0,1
0.033221,1.6349273,310.08838,400.0,1
0.033222,1.636415,310.0976,400.0,1
0.033223,1.6361573,310.1069,400.0,1
0.033224,1.635256,310.11603,400.0,1
0.033225,1.6341922,310.1253,400.0,1
0.033226,1.6333529,310.13446,400.0,1
0.033227,1.6330448,310.14374,400.0,1
0.033228,1.6335084,310.15286,400.0,1
0.033229,1.6349268,310.16217,400.0,1
0.03323,1.6372677,310.1713,400.0,1
0.033231,1.6404961,310.18042,400.0,1
0.033232,1.64203,310.18973,400.0,1
0.033233,1.6421449,310.19885,400.0,1
0.033234,1.6414627,310.20813,400.0,1
0.033235,1.6404892,310.2173,400.0,1
0.033236,1.6396326,310.22656,400.0,1
0.033237,1.6392181,310.2357,400.0,1
0.033238,1.6395009,310.24484,400.0,1
0.033239,1.6406776,310.25323,400.0,1
0.03324,1.6426455,310.26163,400.0,1
0.033241,1.6454266,310.27017,400.0,1
0.033242,1.6466628,310.2786,400.0,1
0.033243,1.6463784,310.28714,400.0,1
0.033244,1.6453462,310.29556,400.0,1
0.033245,1.644063,310.3041,400.0,1
0.033246,1.6429293,310.3125,400.0,1
0.033247,1.6422641,310.3209,400.0,1
0.033248,1.6423175,310.32947,400.0,1
0.033249,1.6432816,310.33786,400.0,1
0.03325,1.644932,310.3464,400.0,1
0.033251,1.6474494,310.35483,400.0,1
0.033252,1.6484864,310.36337,400.0,1
0.033253,1.6479064,310.37177,400.0,1
0.033254,1.646612,310.3803,400.0,1
0.033255,1.6450946,310.38834,400.0,1
0.033256,1.64375,310.396,400.0,1
0.033257,1.6428931,310.4038,400.0,1
0.033258,1.6427711,310.4115,400.0,1
0.033259,1.6435738,310.41928,400.0,1
0.03326,1.6450121,310.42697,400.0,1
0.033261,1.6473397,310.43478,400.0,1
0.033262,1.6482291,310.44244,400.0,1
0.033263,1.6474532,310.45026,400.0,1
0.033264,1.6459867,310.45792,400.0,1
0.033265,1.6443177,310.4656,400.0,1
0.033266,1.6428394,310.4734,400.0,1
0.033267,1.6418647,310.48108,400.0,1
0.033268,1.6416385,310.4889,400.0,1
0.033269,1.642349,310.49655,400.0,1
0.03327,1.6435977,310.50436,400.0,1
0.033271,1.6457868,310.51205,400.0,1
0.033272,1.6466159,310.51907,400.0,1
0.033273,1.6456872,310.52612,400.0,1
0.033274,1.6440988,310.53308,400.0,1
0.033275,1.6423342,310.54013,400.0,1
0.033276,1.6407834,310.5471,400.0,1
0.033277,1.639756,310.55417,400.0,1
0.033278,1.6394947,310.5611,400.0,1
0.033279,1.6401855,310.56815,400.0,1
0.03328,1.6413047,310.5751,400.0,1
0.033281,1.6434368,310.58206,400.0,1
0.033282,1.6443217,310.5891,400.0,1
0.033283,1.6433336,310.59607,400.0,1
0.033284,1.6417139,310.60312,400.0,1
0.033285,1.6399426,310.61008,400.0,1
0.033286,1.6384058,310.61713,400.0,1
0.033287,1.6374105,310.62408,400.0,1
0.033288,1.6371967,310.63098,400.0,1
0.033289,1.6379482,310.6372,400.0,1
0.03329,1.6390299,310.6434,400.0,1
0.033291,1.6412051,310.64975,400.0,1
0.033292,1.6422467,310.65594,400.0,1
0.033293,1.6413056,310.66226,400.0,1
0.033294,1.6397504,310.6685,400.0,1
0.033295,1.6380582,310.6748,400.0,1
0.033296,1.6366128,310.68103,400.0,1
0.033297,1.6357188,310.68723,400.0,1
0.033298,1.6356148,310.69357,400.0,1
0.033299,1.6364825,310.69977,400.0,1
0.0333,1.6375058,310.7061,400.0,1
0.033301,1.6397202,310.7123,400.0,1
0.033302,1.6411533,310.71863,400.0,1
0.033303,1.640386,310.72485,400.0,1
0.033304,1.6390613,310.73117,400.0,1
0.033305,1.6376436,310.737,400.0,1
0.033306,1.6365051,310.7425,400.0,1
0.033307,1.6359416,310.74805,400.0,1
0.033308,1.6361835,310.75354,400.0,1
0.033309,1.637406,310.75912,400.0,1
0.03331,1.6385318,310.76462,400.0,1
0.033311,1.6410785,310.77017,400.0,1
0.033312,1.6431129,310.77567,400.0,1
0.033313,1.6426537,310.78125,400.0,1
0.033314,1.6416333,310.7867,400.0,1
0.033315,1.6405123,310.7922,400.0,1
0.033316,1.6396604,310.7978,400.0,1
0.033317,1.6393707,310.80325,400.0,1
0.033318,1.6398716,310.80884,400.0,1
0.033319,1.6413368,310.81433,400.0,1
0.03332,1.6438177,310.8199,400.0,1
0.033321,1.6457835,310.82538,400.0,1
0.033322,1.6461266,310.83023,400.0,1
0.033323,1.6454412,310.83505,400.0,1
0.033324,1.6442755,310.8398,400.0,1
0.033325,1.6430739,310.84464,400.0,1
0.033326,1.6421924,310.8494,400.0,1
0.033327,1.6419125,310.85422,400.0,1
0.033328,1.6424528,310.859,400.0,1
0.033329,1.6439793,310.86383,400.0,1
0.03333,1.6465205,310.8686,400.0,1
0.033331,1.648441,310.87332,400.0,1
0.033332,1.6487198,310.87817,400.0,1
0.033333,1.6480051,310.8829,400.0,1
0.033334,1.6468369,310.88776,400.0,1
0.033335,1.6456523,310.89252,400.0,1
0.033336,1.6448014,310.89734,400.0,1
0.033337,1.6445607,310.9021,400.0,1
0.033338,1.6451449,310.90677,400.0,1
0.033339,1.6467166,310.9108,400.0,1
0.03334,1.6492865,310.91483,400.0,1
0.033341,1.6511698,310.9189,400.0,1
0.033342,1.6513902,310.92294,400.0,1
0.033343,1.6506313,310.927,400.0,1
0.033344,1.6494288,310.93103,400.0,1
0.033345,1.6482164,310.93515,400.0,1
0.033346,1.6473409,310.93918,400.0,1
0.033347,1.6470768,310.94318,400.0,1
0.033348,1.647637,310.94727,400.0,1
0.033349,1.6491822,310.9513,400.0,1
0.03335,1.651693,310.95538,400.0,1
0.033351,1.6534442,310.95938,400.0,1
0.033352,1.653499,310.9635,400.0,1
0.033353,1.6525975,310.96753,400.0,1
0.033354,1.6512707,310.9716,400.0,1
0.033355,1.6499481,310.97522,400.0,1
0.033356,1.6489737,310.97855,400.0,1
0.033357,1.648619,310.98187,400.0,1
0.033358,1.6490948,310.98517,400.0,1
0.033359,1.6505603,310.98853,400.0,1
0.03336,1.6529565,310.99182,400.0,1
0.033361,1.6545599,310.99515,400.0,1
0.033362,1.6544304,310.99844,400.0,1
0.033363,1.6533701,311.0018,400.0,1
0.033364,1.6519054,311.0051,400.0,1
0.033365,1.6504623,311.0084,400.0,1
0.033366,1.6493818,311.01172,400.0,1
0.033367,1.6489329,311.015,400.0,1
0.033368,1.6493243,311.01837,400.0,1
0.033369,1.6507134,311.02167,400.0,1
0.03337,1.6530099,311.025,400.0,1
0.033371,1.6545161,311.02832,400.0,1
0.033372,1.654262,311.03094,400.0,1
0.033373,1.6530955,311.03357,400.0,1
0.033374,1.6515406,311.0361,400.0,1
0.033375,1.6500207,311.03873,400.0,1
0.033376,1.6488749,311.0413,400.0,1
0.033377,1.6483705,311.04388,400.0,1
0.033378,1.6487148,311.04645,400.0,1
0.033379,1.6500641,311.04907,400.0,1
0.03338,1.6522744,311.0516,400.0,1
0.033381,1.6537291,311.05417,400.0,1
0.033382,1.6533649,311.05676,400.0,1
0.033383,1.6521122,311.05933,400.0,1
0.033384,1.6504911,311.06195,400.0,1
0.033385,1.6489224,311.0645,400.0,1
0.033386,1.6477425,311.0671,400.0,1
0.033387,1.6472167,311.06967,400.0,1
0.033388,1.6475505,311.0721,400.0,1
0.033389,1.6488985,311.07394,400.0,1
0.03339,1.6510539,311.07578,400.0,1
0.033391,1.6524833,311.0776,400.0,1
0.033392,1.651983,311.07947,400.0,1
0.033393,1.650569,311.0813,400.0,1
0.033394,1.6487689,311.08313,400.0,1
0.033395,1.64701,311.085,400.0,1
0.033396,1.6456339,311.08682,400.0,1
0.033397,1.6449107,311.08865,400.0,1
0.033398,1.6450491,311.0905,400.0,1
0.033399,1.6462072,311.09235,400.0,1
0.0334,1.6481335,311.0942,400.0,1
0.033401,1.649468,311.09604,400.0,1
0.033402,1.6488466,311.0979,400.0,1
0.033403,1.6473801,311.09973,400.0,1
0.033404,1.6455851,311.10156,400.0,1
0.033405,1.6438788,311.103,400.0,1
0.033406,1.642595,311.1041,400.0,1
0.033407,1.6419964,311.10522,400.0,1
0.033408,1.6422861,311.10632,400.0,1
0.033409,1.6436168,311.10745,400.0,1
0.03341,1.6455292,311.10852,400.0,1
0.033411,1.6464372,311.10965,400.0,1
0.033412,1.6455339,311.11075,400.0,1
0.033413,1.643972,311.11188,400.0,1
0.033414,1.642234,311.11298,400.0,1
0.033415,1.6407081,311.11404,400.0,1
0.033416,1.6397036,311.11517,400.0,1
0.033417,1.6394624,311.11627,400.0,1
0.033418,1.64017,311.1174,400.0,1
0.033419,1.641881,311.1185,400.0,1
0.03342,1.6442869,311.1196,400.0,1
0.033421,1.6452494,311.1207,400.0,1
0.033422,1.6448574,311.12115,400.0,1
0.033423,1.6437584,311.12152,400.0,1
0.033424,1.6424403,311.1219,400.0,1
0.033425,1.6412964,311.12228,400.0,1
0.033426,1.6406394,311.12265,400.0,1
0.033427,1.6407146,311.12302,400.0,1
0.033428,1.6417106,311.12338,400.0,1
0.033429,1.6435336,311.12375,400.0,1
0.03343,1.646115,311.1241,400.0,1
0.033431,1.6472847,311.12448,400.0,1
0.033432,1.646957,311.12485,400.0,1
0.033433,1.6459332,311.1252,400.0,1
0.033434,1.6446973,311.12558,400.0,1
0.033435,1.6436393,311.12595,400.0,1
0.033436,1.6430696,311.1263,400.0,1
0.033437,1.6432312,311.12668,400.0,1
0.033438,1.6443104,311.12692,400.0,1
0.033439,1.6460596,311.12653,400.0,1
0.03344,1.6486517,311.12616,400.0,1
0.033441,1.6499007,311.1258,400.0,1
0.033442,1.6495152,311.12546,400.0,1
0.033443,1.6484524,311.12506,400.0,1
0.033444,1.6471916,311.1247,400.0,1
0.033445,1.6461189,311.12433,400.0,1
