Time,IL1,IL2,Rede,Vbus11,Vpv
0.0597,0.0,0.0,-286.31448,473.9827,30.19467
0.05972,0.0,0.0,-286.05228,473.98074,30.19467
0.05974,0.0,0.0,-285.77292,473.97876,30.19467
0.05976,0.0,0.0,-285.4768,473.97678,30.19467
0.05978,0.0,0.0,-285.1697,473.9748,30.19467
0.0598,0.0,0.0,-284.8551,473.9728,30.19467
0.05982,0.0,0.0,-284.53784,473.97086,30.19467
0.05984,0.0,0.0,-284.22327,473.96887,30.19467
0.05986,0.0,0.0,-283.91812,473.9669,30.19467
0.05988,0.0,0.0,-283.62695,473.9649,30.19467
0.0599,0.0,0.0,-283.35742,473.96292,30.19467
0.05992,0.0,0.0,-283.11615,473.96097,30.19467
0.05994,0.0,0.0,-282.90695,473.95898,30.19467
0.05996,0.0,0.0,-282.7421,473.957,30.19467
0.05998,0.0,0.0,-282.621,473.95502,30.19467
0.06,0.0,0.0,-282.55243,473.95303,30.19467
0.06002,0.0,0.0,-282.54147,473.95108,30.19467
0.06004,0.0,0.0,-282.58694,473.9491,30.19467
0.06006,0.0,0.0,-282.70132,473.9471,30.19467
0.06008,0.0,0.0,-282.87653,473.94513,30.19467
0.0601,0.0,0.0,-283.1176,473.94315,30.19467
0.06012,0.0,0.0,-283.4238,473.9412,30.19467
0.06014,0.0,0.0,-283.78748,473.9392,30.19467
0.06016,0.0,0.0,-284.21378,473.93723,30.19467
0.06018,0.0,0.0,-284.6887,473.93524,30.19467
0.0602,0.0,0.0,-285.20877,473.93326,30.19467
0.06022,0.0,0.0,-285.7656,473.9313,30.19467
0.06024,0.0,0.0,-286.34692,473.92932,30.19467
0.06026,0.0,0.0,-286.94446,473.92734,30.19467
0.06028,0.0,0.0,-287.5441,473.92535,30.19467
0.0603,0.0,0.0,-288.13272,473.92337,30.19467
0.06032,0.0,0.0,-288.69577,473.92142,30.19467
0.06034,0.0,0.0,-289.2218,473.91943,30.19467
0.06036,0.0,0.0,-289.68814,473.91745,30.19467
0.06038,0.0,0.0,-290.0887,473.91547,30.19467
0.0604,0.0,0.0,-290.40387,473.91348,30.19467
0.06042,0.0,0.0,-290.61835,473.91153,30.19467
0.06044,0.0,0.0,-290.72803,473.90955,30.19467
0.06046,0.0,0.0,-290.70157,473.90756,30.19467
0.06048,0.0,0.0,-290.54718,473.90558,30.19467
0.0605,0.0,0.0,-290.2456,473.9036,30.19467
0.06052,0.0,0.0,-289.78778,473.90164,30.19467
0.06054,0.0,0.0,-289.18115,473.89966,30.19467
0.06056,0.0,0.0,-288.39648,473.89767,30.19467
0.06058,0.0,0.0,-287.45667,473.8957,30.19467
0.0606,0.0,0.0,-286.35098,473.89374,30.19467
0.06062,0.0,0.0,-285.0809,473.89175,30.19467
0.06064,0.0,0.0,-283.66534,473.88977,30.19467
0.06066,0.0,0.0,-282.08783,473.8878,30.19467
0.06068,0.0,0.0,-280.37967,473.8858,30.19467
0.0607,0.0,0.0,-278.54352,473.88385,30.19467
0.06072,0.0,0.0,-276.59143,473.88187,30.19467
0.06074,0.0,0.0,-274.54797,473.87988,30.19467
0.06076,0.0,0.0,-272.41544,473.8779,30.19467
0.06078,0.0,0.0,-270.22223,473.87592,30.19467
0.0608,0.0,0.0,-267.9836,473.87396,30.19467
0.06082,0.0,0.0,-265.717,473.87198,30.19467
0.06084,0.0,0.0,-263.4438,473.87,30.19467
0.06086,0.0,0.0,-261.18246,473.868,30.19467
0.06088,0.0,0.0,-258.94766,473.86603,30.19467
0.0609,0.0,0.0,-256.76056,473.86407,30.19467
0.06092,0.0,0.0,-254.63567,473.8621,30.19467
0.06094,0.0,0.0,-252.58311,473.8601,30.19467
0.06096,0.0,0.0,-250.62755,473.85812,30.19467
0.06098,0.0,0.0,-248.76427,473.85617,30.19467
0.061,0.0,0.0,-247.01068,473.8542,30.19467
0.06102,0.0,0.0,-245.3709,473.8522,30.19467
0.06104,0.0,0.0,-243.84056,473.85022,30.19467
0.06106,0.0,0.0,-242.43707,473.84824,30.19467
0.06108,0.0,0.0,-241.13942,473.84628,30.19467
0.0611,0.0,0.0,-239.95303,473.8443,30.19467
0.06112,0.0,0.0,-238.86853,473.84232,30.19467
0.06114,0.0,0.0,-237.87051,473.84033,30.19467
0.06116,0.0,0.0,-236.9586,473.83838,30.19467
0.06118,0.0,0.0,-236.10612,473.8364,30.19467
0.0612,0.0,0.0,-235.30374,473.8344,30.19467
0.06122,0.0,0.0,-234.53165,473.83243,30.19467
0.06124,0.0,0.0,-233.77213,473.83044,30.19467
0.06126,0.0,0.0,-233.0045,473.8285,30.19467
0.06128,0.0,0.0,-232.20995,473.8265,30.19467
0.0613,0.0,0.0,-231.36847,473.82452,30.19467
0.06132,0.0,0.0,-230.45781,473.82254,30.19467
0.06134,0.0,0.0,-229.46783,473.82056,30.19467
0.06136,0.0,0.0,-228.36455,473.8186,30.19467
0.06138,0.0,0.0,-227.14703,473.81662,30.19467
0.0614,0.0,0.0,-225.79375,473.81464,30.19467
0.06142,0.0,0.0,-224.28902,473.81265,30.19467
0.06144,0.0,0.0,-222.63719,473.8107,30.19467
0.06146,0.0,0.0,-220.80368,473.80872,30.19467
0.06148,0.0,0.0,-218.80751,473.80673,30.19467
0.0615,0.0,0.0,-216.63544,473.80475,30.19467
0.06152,0.0,0.0,-214.28433,473.80276,30.19467
0.06154,0.0,0.0,-211.77313,473.8008,30.19467
0.06156,0.0,0.0,-209.07968,473.79883,30.19467
0.06158,0.0,0.0,-206.2356,473.79684,30.19467
0.0616,0.0,0.0,-203.24196,473.79486,30.19467
0.06162,0.0,0.0,-200.1081,473.7929,30.19467
0.06164,0.0,0.0,-196.86108,473.79092,30.19467
0.06166,0.0,0.0,-193.49814,473.78894,30.19467
0.06168,0.0,0.0,-190.05038,473.78696,30.19467
0.0617,0.0,0.0,-186.53256,473.78497,30.19467
0.06172,0.0,0.0,-182.96059,473.78302,30.19467
0.06174,0.0,0.0,-179.35959,473.78104,30.19467
0.06176,0.0,0.0,-175.74394,473.77905,30.19467
0.06178,0.0,0.0,-172.13165,473.77707,30.19467
0.0618,0.0,0.0,-168.54439,473.77512,30.19467
0.06182,0.0,0.0,-164.99571,473.77313,30.19467
0.06184,0.0,0.0,-161.50005,473.77115,30.19467
0.06186,0.0,0.0,-158.079,473.76917,30.19467
0.06188,0.0,0.0,-154.7312,473.7672,30.19467
0.0619,0.0,0.0,-151.47565,473.76523,30.19467
0.06192,0.0,0.0,-148.3162,473.76324,30.19467
0.06194,0.0,0.0,-145.25313,473.76126,30.19467
0.06196,0.0,0.0,-142.30269,473.75928,30.19467
0.06198,0.0,0.0,-139.44705,473.75732,30.19467
0.062,0.0,0.0,-136.69499,473.75534,30.19467
0.06202,0.0,0.0,-134.03812,473.75336,30.19467
0.06204,0.0,0.0,-131.466,473.75137,30.19467
0.06206,0.0,0.0,-128.98058,473.74942,30.19467
0.06208,0.0,0.0,-126.55771,473.74744,30.19467
0.0621,0.0,0.0,-124.19402,473.74545,30.19467
0.06212,0.0,0.0,-121.87244,473.74347,30.19467
0.06214,0.0,0.0,-119.58003,473.7415,30.19467
0.06216,0.0,0.0,-117.303314,473.73953,30.19467
0.06218,0.0,0.0,-115.0241,473.73755,30.19467
0.0622,0.0,0.0,-112.73123,473.73557,30.19467
0.06222,0.0,0.0,-110.406494,473.73358,30.19467
0.06224,0.0,0.0,-108.04334,473.73163,30.19467
0.06226,0.0,0.0,-105.61966,473.72964,30.19467
0.06228,0.0,0.0,-103.13168,473.72766,30.19467
0.0623,0.0,0.0,-100.56847,473.72568,30.19467
0.06232,0.0,0.0,-97.91845,473.72372,30.19467
0.06234,0.0,0.0,-95.18649,473.72174,30.19467
0.06236,0.0,0.0,-92.35297,473.71976,30.19467
0.06238,0.0,0.0,-89.428925,473.71777,30.19467
0.0624,0.0,0.0,-86.4114,473.7158,30.19467
0.06242,0.0,0.0,-83.29945,473.71384,30.19467
0.06244,0.0,0.0,-80.10829,473.71185,30.19467
0.06246,0.0,0.0,-76.83031,473.70987,30.19467
0.06248,0.0,0.0,-73.48409,473.7079,30.19467
0.0625,0.0,0.0,-70.078026,473.70593,30.19467
0.06252,0.0,0.0,-66.62026,473.70395,30.19467
0.06254,0.0,0.0,-63.12999,473.70197,30.19467
0.06256,0.0,0.0,-59.614773,473.69998,30.19467
0.06258,0.0,0.0,-56.089806,473.69803,30.19467
0.0626,0.0,0.0,-52.572353,473.69604,30.19467
0.06262,0.0,0.0,-49.073586,473.69406,30.19467
0.06264,0.0,0.0,-45.608383,473.69208,30.19467
0.06266,0.0,0.0,-42.195004,473.69012,30.19467
0.06268,0.0,0.0,-38.83628,473.68814,30.19467
0.0627,0.0,0.0,-35.55152,473.68616,30.19467
0.06272,0.0,0.0,-32.347515,473.68417,30.19467
0.06274,0.0,0.0,-29.228985,473.68222,30.19467
0.06276,0.0,0.0,-26.215227,473.68024,30.19467
0.06278,0.0,0.0,-23.294245,473.67825,30.19467
0.0628,0.0,0.0,-20.479742,473.67627,30.19467
0.06282,0.0,0.0,-17.769264,473.6743,30.19467
0.06284,0.0,0.0,-15.156756,473.67233,30.19467
0.06286,0.0,0.0,-12.652784,473.67035,30.19467
0.06288,0.0,0.0,-10.235546,473.66837,30.19467
0.0629,0.0,0.0,-7.908593,473.66638,30.19467
0.06292,0.0,0.0,-5.6601586,473.66443,30.19467
0.06294,0.0,0.0,-3.4781497,473.66245,30.19467
0.06296,0.0,0.0,-1.359394,473.66046,30.19467
0.06298,0.0,0.0,0.7180254,473.65848,30.19467
0.063,0.0,0.0,2.760099,473.65652,30.19467
0.06302,0.0,0.0,4.783337,473.65454,30.19467
0.06304,0.0,0.0,6.7983956,473.65256,30.19467
0.06306,0.0,0.0,8.820258,473.65057,30.19467
0.06308,0.0,0.0,10.861642,473.64862,30.19467
0.0631,0.0,0.0,12.932902,473.64664,30.19467
0.06312,0.0,0.0,15.048671,473.64465,30.19467
0.06314,0.0,0.0,17.21182,473.64267,30.19467
0.06316,0.0,0.0,19.441706,473.64072,30.19467
0.06318,0.0,0.0,21.737524,473.63873,30.19467
0.0632,0.0,0.0,24.10714,473.63675,30.19467
0.06322,0.0,0.0,26.558102,473.63477,30.19467
0.06324,0.0,0.0,29.08337,473.6328,30.19467
0.06326,0.0,0.0,31.697865,473.63083,30.19467
0.06328,0.0,0.0,34.389755,473.62885,30.19467
0.0633,0.0,0.0,37.159466,473.62686,30.19467
0.06332,0.0,0.0,40.006207,473.6249,30.19467
0.06334,0.0,0.0,42.91589,473.62292,30.19467
0.06336,0.0,0.0,45.893375,473.62094,30.19467
0.06338,0.0,0.0,48.92338,473.61896,30.19467
0.0634,0.0,0.0,51.9982,473.617,30.19467
0.06342,0.0,0.0,55.111732,473.61502,30.19467
0.06344,0.0,0.0,58.248886,473.61304,30.19467
0.06346,0.0,0.0,61.404606,473.61105,30.19467
0.06348,0.0,0.0,64.56861,473.6091,30.19467
0.0635,0.0,0.0,67.72855,473.60712,30.19467
0.06352,0.0,0.0,70.87853,473.60513,30.19467
0.06354,0.0,0.0,74.008286,473.60315,30.19467
0.06356,0.0,0.0,77.10811,473.6012,30.19467
0.06358,0.0,0.0,80.17768,473.5992,30.19467
0.0636,0.0,0.0,83.20556,473.59723,30.19467
0.06362,0.0,0.0,86.19081,473.59525,30.19467
0.06364,0.0,0.0,89.1307,473.5933,30.19467
0.06366,0.0,0.0,92.017975,473.5913,30.19467
0.06368,0.0,0.0,94.86152,473.58932,30.19467
0.0637,0.0,0.0,97.655136,473.58734,30.19467
0.06372,0.0,0.0,100.40452,473.5854,30.19467
0.06374,0.0,0.0,103.11278,473.5834,30.19467
0.06376,0.0,0.0,105.78005,473.58142,30.19467
0.06378,0.0,0.0,108.41881,473.57944,30.19467
0.0638,0.0,0.0,111.029045,473.57748,30.19467
0.06382,0.0,0.0,113.62082,473.5755,30.19467
0.06384,0.0,0.0,116.19851,473.57352,30.19467
0.06386,0.0,0.0,118.76951,473.57153,30.19467
0.06388,0.0,0.0,121.34313,473.56958,30.19467
0.0639,0.0,0.0,123.92259,473.5676,30.19467
0.06392,0.0,0.0,126.51781,473.5656,30.19467
0.06394,0.0,0.0,129.12944,473.56363,30.19467
0.06396,0.0,0.0,131.76761,473.56168,30.19467
0.06398,0.0,0.0,134.43413,473.5597,30.19467
0.064,0.0,0.0,137.13069,473.5577,30.19467
0.06402,0.0,0.0,139.86267,473.55573,30.19467
0.06404,0.0,0.0,142.62476,473.55377,30.19467
0.06406,0.0,0.0,145.42334,473.5518,30.19467
0.06408,0.0,0.0,148.25334,473.5498,30.19467
0.0641,0.0,0.0,151.111,473.54782,30.19467
0.06412,0.0,0.0,153.99556,473.54587,30.19467
0.06414,0.0,0.0,156.89717,473.54388,30.19467
0.06416,0.0,0.0,159.81396,473.5419,30.19467
0.06418,0.0,0.0,162.73897,473.53992,30.19467
0.0642,0.0,0.0,165.6621,473.53796,30.19467
0.06422,0.0,0.0,168.57841,473.53598,30.19467
0.06424,0.0,0.0,171.47789,473.534,30.19467
0.06426,0.0,0.0,174.35028,473.532,30.19467
0.06428,0.0,0.0,177.19307,473.53006,30.19467
0.0643,0.0,0.0,179.99265,473.52808,30.19467
0.06432,0.0,0.0,182.74413,473.5261,30.19467
0.06434,0.0,0.0,185.44194,473.5241,30.19467
0.06436,0.0,0.0,188.07207,473.52216,30.19467
0.06438,0.0,0.0,190.64035,473.52017,30.19467
0.0644,0.0,0.0,193.13446,473.5182,30.19467
0.06442,0.0,0.0,195.5539,473.51624,30.19467
0.06444,0.0,0.0,197.8998,473.51425,30.19467
0.06446,0.0,0.0,200.16087,473.51227,30.19467
0.06448,0.0,0.0,202.35085,473.51028,30.19467
0.0645,0.0,0.0,204.46283,473.50833,30.19467
0.06452,0.0,0.0,206.50238,473.50635,30.19467
0.06454,0.0,0.0,208.47626,473.50436,30.19467
0.06456,0.0,0.0,210.38078,473.50238,30.19467
0.06458,0.0,0.0,212.23279,473.50043,30.19467
0.0646,0.0,0.0,214.03206,473.49844,30.19467
0.06462,0.0,0.0,215.78868,473.49646,30.19467
0.06464,0.0,0.0,217.51082,473.49448,30.19467
0.06466,0.0,0.0,219.20331,473.49252,30.19467
0.06468,0.0,0.0,220.87947,473.49054,30.19467
0.0647,0.0,0.0,222.54361,473.48856,30.19467
0.06472,0.0,0.0,224.2063,473.48657,30.19467
0.06474,0.0,0.0,225.87228,473.48462,30.19467
0.06476,0.0,0.0,227.55118,473.48264,30.19467
0.06478,0.0,0.0,229.24823,473.48065,30.19467
0.0648,0.0,0.0,230.96776,473.4787,30.19467
0.06482,0.0,0.0,232.71649,473.4767,30.19467
0.06484,0.0,0.0,234.49295,473.47473,30.19467
0.06486,0.0,0.0,236.30534,473.47275,30.19467
0.06488,0.0,0.0,238.1505,473.4708,30.19467
0.0649,0.0,0.0,240.02841,473.4688,30.19467
0.06492,0.0,0.0,241.9398,473.46683,30.19467
0.06494,0.0,0.0,243.87743,473.46484,30.19467
0.06496,0.0,0.0,245.84273,473.4629,30.19467
0.06498,0.0,0.0,247.82825,473.4609,30.19467
0.065,0.0,0.0,249.82774,473.45892,30.19467
0.06502,0.0,0.0,251.83662,473.45694,30.19467
0.06504,0.0,0.0,253.8456,473.455,30.19467
0.06506,0.0,0.0,255.84741,473.453,30.19467
0.06508,0.0,0.0,257.83652,473.45102,30.19467
0.0651,0.0,0.0,259.80164,473.44907,30.19467
0.06512,0.0,0.0,261.7363,473.44708,30.19467
0.06514,0.0,0.0,263.6337,473.4451,30.19467
0.06516,0.0,0.0,265.48026,473.4431,30.19467
0.06518,0.0,0.0,267.2771,473.44116,30.19467
0.0652,0.0,0.0,269.0117,473.43918,30.19467
0.06522,0.0,0.0,270.67953,473.4372,30.19467
0.06524,0.0,0.0,272.27936,473.4352,30.19467
0.06526,0.0,0.0,273.79614,473.43326,30.19467
0.06528,0.0,0.0,275.2391,473.43127,30.19467
0.0653,0.0,0.0,276.5981,473.4293,30.19467
0.06532,0.0,0.0,277.87308,473.42734,30.19467
0.06534,0.0,0.0,279.06845,473.42535,30.19467
0.06536,0.0,0.0,280.17233,473.42337,30.19467
0.06538,0.0,0.0,281.19946,473.4214,30.19467
0.0654,0.0,0.0,282.1441,473.41943,30.19467
0.06542,0.0,0.0,283.0101,473.41745,30.19467
0.06544,0.0,0.0,283.80542,473.41547,30.19467
0.06546,0.0,0.0,284.52316,473.41348,30.19467
0.06548,0.0,0.0,285.17868,473.41153,30.19467
0.0655,0.0,0.0,285.77017,473.40955,30.19467
0.06552,0.0,0.0,286.30307,473.40756,30.19467
0.06554,0.0,0.0,286.78522,473.4056,30.19467
0.06556,0.0,0.0,287.21356,473.40363,30.19467
0.06558,0.0,0.0,287.60004,473.40164,30.19467
0.0656,0.0,0.0,287.9444,473.39966,30.19467
0.06562,0.0,0.0,288.25076,473.3977,30.19467
0.06564,0.0,0.0,288.52454,473.39572,30.19467
0.06566,0.0,0.0,288.76355,473.39374,30.19467
0.06568,0.0,0.0,288.97498,473.39178,30.19467
0.0657,0.0,0.0,289.15787,473.3898,30.19467
0.06572,0.0,0.0,289.31384,473.38782,30.19467
0.06574,0.0,0.0,289.44543,473.38583,30.19467
0.06576,0.0,0.0,289.54932,473.38388,30.19467
0.06578,0.0,0.0,289.62955,473.3819,30.19467
0.0658,0.0,0.0,289.68402,473.3799,30.19467
0.06582,0.0,0.0,289.71255,473.37793,30.19467
0.06584,0.0,0.0,289.71683,473.37598,30.19467
0.06586,0.0,0.0,289.6926,473.374,30.19467
0.06588,0.0,0.0,289.64386,473.372,30.19467
0.0659,0.0,0.0,289.56882,473.37006,30.19467
0.06592,0.0,0.0,289.46793,473.36807,30.19467
0.06594,0.0,0.0,289.34418,473.3661,30.19467
0.06596,0.0,0.0,289.1954,473.3641,30.19467
0.06598,0.0,0.0,289.02704,473.36215,30.19467
0.066,0.0,0.0,288.84027,473.36017,30.19467
0.06602,0.0,0.0,288.63834,473.3582,30.19467
0.06604,0.0,0.0,288.4261,473.35623,30.19467
0.06606,0.0,0.0,288.2068,473.35425,30.19467
0.06608,0.0,0.0,287.9863,473.35226,30.19467
0.0661,0.0,0.0,287.77008,473.35028,30.19467
0.06612,0.0,0.0,287.5643,473.34833,30.19467
0.06614,0.0,0.0,287.3739,473.34634,30.19467
0.06616,0.0,0.0,287.20856,473.34436,30.19467
0.06618,0.0,0.0,287.07108,473.3424,30.19467
0.0662,0.0,0.0,286.9698,473.34042,30.19467
0.06622,0.0,0.0,286.9113,473.33844,30.19467
0.06624,0.0,0.0,286.89716,473.33646,30.19467
0.06626,0.0,0.0,286.94046,473.3345,30.19467
0.06628,0.0,0.0,287.03723,473.33252,30.19467
0.0663,0.0,0.0,287.19476,473.33054,30.19467
0.06632,0.0,0.0,287.4157,473.32858,30.19467
0.06634,0.0,0.0,287.69568,473.3266,30.19467
0.06636,0.0,0.0,288.04422,473.32462,30.19467
0.06638,0.0,0.0,288.45004,473.32263,30.19467
0.0664,0.0,0.0,288.91415,473.32068,30.19467
0.06642,0.0,0.0,289.43204,473.3187,30.19467
0.06644,0.0,0.0,289.99332,473.3167,30.19467
0.06646,0.0,0.0,290.59665,473.31476,30.19467
0.06648,0.0,0.0,291.22733,473.31277,30.19467
0.0665,0.0,0.0,291.87674,473.3108,30.19467
0.06652,0.0,0.0,292.53293,473.3088,30.19467
0.06654,0.0,0.0,293.18335,473.30685,30.19467
0.06656,0.0,0.0,293.81183,473.30487,30.19467
0.06658,0.0,0.0,294.40775,473.3029,30.19467
0.0666,0.0,0.0,294.9536,473.30093,30.19467
0.06662,0.0,0.0,295.43387,473.29895,30.19467
0.06664,0.0,0.0,295.84,473.29697,30.19467
0.06666,0.0,0.0,296.1436,473.295,30.19467
0.06668,0.0,0.0,296.34555,473.29303,30.19467
0.0667,0.0,0.0,296.42514,473.29105,30.19467
0.06672,0.0,0.0,296.3695,473.28906,30.19467
0.06674,0.0,0.0,296.18008,473.2871,30.19467
0.06676,0.0,0.0,295.82477,473.28513,30.19467
0.06678,0.0,0.0,295.31982,473.28314,30.19467
0.0668,0.0,0.0,294.64926,473.2812,30.19467
0.06682,0.0,0.0,293.80887,473.2792,30.19467
0.06684,0.0,0.0,292.81238,473.27722,30.19467
0.06686,0.0,0.0,291.63547,473.27524,30.19467
0.06688,0.0,0.0,290.3067,473.2733,30.19467
0.0669,0.0,0.0,288.8217,473.2713,30.19467
0.06692,0.0,0.0,287.18744,473.26932,30.19467
0.06694,0.0,0.0,285.42688,473.26736,30.19467
0.06696,0.0,0.0,283.53235,473.26538,30.19467
0.06698,0.0,0.0,281.53552,473.2634,30.19467
0.067,0.0,0.0,279.4457,473.26144,30.19467
0.06702,0.0,0.0,277.27856,473.25946,30.19467
0.06704,0.0,0.0,275.0584,473.25748,30.19467
0.06706,0.0,0.0,272.79614,473.2555,30.19467
0.06708,0.0,0.0,270.51474,473.25354,30.19467
0.0671,0.0,0.0,268.23343,473.25156,30.19467
0.06712,0.0,0.0,265.96918,473.24957,30.19467
0.06714,0.0,0.0,263.73877,473.24762,30.19467
0.06716,0.0,0.0,261.56503,473.24564,30.19467
0.06718,0.0,0.0,259.45346,473.24365,30.19467
0.0672,0.0,0.0,257.4244,473.24167,30.19467
0.06722,0.0,0.0,255.48792,473.23972,30.19467
0.06724,0.0,0.0,253.64711,473.23773,30.19467
0.06726,0.0,0.0,251.92422,473.23575,30.19467
0.06728,0.0,0.0,250.30592,473.2338,30.19467
0.0673,0.0,0.0,248.80418,473.2318,30.19467
0.06732,0.0,0.0,247.41635,473.22983,30.19467
0.06734,0.0,0.0,246.13203,473.22787,30.19467
0.06736,0.0,0.0,244.96019,473.2259,30.19467
0.06738,0.0,0.0,243.8757,473.2239,30.19467
0.0674,0.0,0.0,242.87642,473.22192,30.19467
0.06742,0.0,0.0,241.94699,473.21997,30.19467
0.06744,0.0,0.0,241.06978,473.218,30.19467
0.06746,0.0,0.0,240.23364,473.216,30.19467
0.06748,0.0,0.0,239.4145,473.21405,30.19467
0.0675,0.0,0.0,238.59673,473.21207,30.19467
0.06752,0.0,0.0,237.7581,473.21008,30.19467
0.06754,0.0,0.0,236.88377,473.20813,30.19467
0.06756,0.0,0.0,235.9447,473.20615,30.19467
0.06758,0.0,0.0,234.93054,473.20416,30.19467
0.0676,0.0,0.0,233.81914,473.2022,30.19467
0.06762,0.0,0.0,232.59041,473.20023,30.19467
0.06764,0.0,0.0,231.24133,473.19824,30.19467
0.06766,0.0,0.0,229.73546,473.19626,30.19467
0.06768,0.0,0.0,228.08252,473.1943,30.19467
0.0677,0.0,0.0,226.26399,473.19232,30.19467
0.06772,0.0,0.0,224.27,473.19034,30.19467
0.06774,0.0,0.0,222.11293,473.1884,30.19467
0.06776,0.0,0.0,219.76271,473.1864,30.19467
0.06778,0.0,0.0,217.24634,473.18442,30.19467
0.0678,0.0,0.0,214.55739,473.18246,30.19467
0.06782,0.0,0.0,211.69928,473.18048,30.19467
0.06784,0.0,0.0,208.69641,473.1785,30.19467
0.06786,0.0,0.0,205.53574,473.1765,30.19467
0.06788,0.0,0.0,202.25063,473.17456,30.19467
0.0679,0.0,0.0,198.84955,473.17258,30.19467
0.06792,0.0,0.0,195.34605,473.1706,30.19467
0.06794,0.0,0.0,191.76784,473.16864,30.19467
0.06796,0.0,0.0,188.12125,473.16666,30.19467
0.06798,0.0,0.0,184.43234,473.16467,30.19467
0.068,0.0,0.0,180.72055,473.16272,30.19467
0.06802,0.0,0.0,177.00162,473.16074,30.19467
0.06804,0.0,0.0,173.29643,473.15875,30.19467
0.06806,0.0,0.0,169.6243,473.1568,30.19467
0.06808,0.0,0.0,165.99399,473.15482,30.19467
0.0681,0.0,0.0,162.42705,473.15283,30.19467
0.06812,0.0,0.0,158.93275,473.15088,30.19467
0.06814,0.0,0.0,155.51877,473.1489,30.19467
0.06816,0.0,0.0,152.20526,473.1469,30.19467
0.06818,0.0,0.0,148.98192,473.14493,30.19467
0.0682,0.0,0.0,145.86336,473.14297,30.19467
0.06822,0.0,0.0,142.8471,473.141,30.19467
0.06824,0.0,0.0,139.92757,473.139,30.19467
0.06826,0.0,0.0,137.11438,473.13705,30.19467
0.06828,0.0,0.0,134.38506,473.13507,30.19467
0.0683,0.0,0.0,131.7423,473.1331,30.19467
0.06832,0.0,0.0,129.17249,473.13113,30.19467
0.06834,0.0,0.0,126.66302,473.12915,30.19467
0.06836,0.0,0.0,124.20757,473.12717,30.19467
0.06838,0.0,0.0,121.783646,473.1252,30.19467
0.0684,0.0,0.0,119.38323,473.12323,30.19467
0.06842,0.0,0.0,116.987564,473.12125,30.19467
0.06844,0.0,0.0,114.58615,473.1193,30.19467
0.06846,0.0,0.0,112.15987,473.1173,30.19467
0.06848,0.0,0.0,109.69717,473.11533,30.19467
0.0685,0.0,0.0,107.186066,473.11334,30.19467
0.06852,0.0,0.0,104.6108,473.1114,30.19467
0.06854,0.0,0.0,101.97043,473.1094,30.19467
0.06856,0.0,0.0,99.24264,473.10742,30.19467
0.06858,0.0,0.0,96.431526,473.10547,30.19467
0.0686,0.0,0.0,93.529564,473.1035,30.19467
0.06862,0.0,0.0,90.53026,473.1015,30.19467
0.06864,0.0,0.0,87.444336,473.09955,30.19467
0.06866,0.0,0.0,84.25729,473.09756,30.19467
0.06868,0.0,0.0,80.98519,473.09558,30.19467
0.0687,0.0,0.0,77.63087,473.09363,30.19467
0.06872,0.0,0.0,74.198395,473.09164,30.19467
0.06874,0.0,0.0,70.706116,473.08966,30.19467
0.06876,0.0,0.0,67.15417,473.0877,30.19467
0.06878,0.0,0.0,63.56072,473.08572,30.19467
0.0688,0.0,0.0,59.939472,473.08374,30.19467
0.06882,0.0,0.0,56.300934,473.0818,30.19467
0.06884,0.0,0.0,52.66325,473.0798,30.19467
0.06886,0.0,0.0,49.040398,473.07782,30.19467
0.06888,0.0,0.0,45.44204,473.07587,30.19467
0.0689,0.0,0.0,41.887714,473.07388,30.19467
0.06892,0.0,0.0,38.38715,473.0719,30.19467
0.06894,0.0,0.0,34.95071,473.06995,30.19467
0.06896,0.0,0.0,31.59863,473.06796,30.19467
0.06898,0.0,0.0,28.325983,473.06598,30.19467
0.069,0.0,0.0,25.150358,473.064,30.19467
0.06902,0.0,0.0,22.074179,473.06204,30.19467
0.06904,0.0,0.0,19.096571,473.06006,30.19467
0.06906,0.0,0.0,16.233637,473.05807,30.19467
0.06908,0.0,0.0,13.467255,473.05612,30.19467
0.0691,0.0,0.0,10.806576,473.05414,30.19467
0.06912,0.0,0.0,8.244088,473.05215,30.19467
0.06914,0.0,0.0,5.769933,473.0502,30.19467
0.06916,0.0,0.0,3.3881931,473.04822,30.19467
0.06918,0.0,0.0,1.0754684,473.04623,30.19467
0.0692,0.0,0.0,-1.1696094,473.04428,30.19467
0.06922,0.0,0.0,-3.3620298,473.0423,30.19467
0.06924,0.0,0.0,-5.514088,473.0403,30.19467
0.06926,0.0,0.0,-7.635307,473.03836,30.19467
0.06928,0.0,0.0,-9.744194,473.03638,30.19467
0.0693,0.0,0.0,-11.849492,473.0344,30.19467
0.06932,0.0,0.0,-13.967662,473.03244,30.19467
0.06934,0.0,0.0,-16.106037,473.03046,30.19467
0.06936,0.0,0.0,-18.282673,473.02847,30.19467
0.06938,0.0,0.0,-20.503922,473.02652,30.19467
0.0694,0.0,0.0,-22.779444,473.02454,30.19467
0.06942,0.0,0.0,-25.120829,473.02255,30.19467
0.06944,0.0,0.0,-27.525959,473.0206,30.19467
0.06946,0.0,0.0,-30.012684,473.01862,30.19467
0.06948,0.0,0.0,-32.57429,473.01663,30.19467
0.0695,0.0,0.0,-35.215046,473.01468,30.19467
0.06952,0.0,0.0,-37.938232,473.0127,30.19467
0.06954,0.0,0.0,-40.73273,473.0107,30.19467
