w,g1,f1
107.71,17.534,-71.568
107.72,17.532,-71.565
107.72,17.531,-71.561
107.73,17.53,-71.558
107.74,17.529,-71.554
107.75,17.527,-71.55
107.75,17.526,-71.547
107.76,17.525,-71.543
107.77,17.524,-71.54
107.78,17.523,-71.536
107.78,17.521,-71.533
107.79,17.52,-71.529
107.8,17.519,-71.526
107.81,17.518,-71.522
107.81,17.516,-71.519
107.82,17.515,-71.515
107.83,17.514,-71.512
107.84,17.513,-71.508
107.84,17.511,-71.505
107.85,17.51,-71.501
107.86,17.509,-71.498
107.86,17.508,-71.494
107.87,17.507,-71.49
107.88,17.505,-71.487
107.89,17.504,-71.483
107.89,17.503,-71.48
107.9,17.502,-71.476
107.91,17.5,-71.473
107.92,17.499,-71.469
107.92,17.498,-71.466
107.93,17.497,-71.462
107.94,17.495,-71.459
107.95,17.494,-71.455
107.95,17.493,-71.452
107.96,17.492,-71.448
107.97,17.491,-71.445
107.98,17.489,-71.441
107.98,17.488,-71.437
107.99,17.487,-71.434
108,17.486,-71.43
108.01,17.484,-71.427
108.01,17.483,-71.423
108.02,17.482,-71.42
108.03,17.481,-71.416
108.04,17.48,-71.413
108.04,17.478,-71.409
108.05,17.477,-71.406
108.06,17.476,-71.402
108.07,17.475,-71.399
108.07,17.473,-71.395
108.08,17.472,-71.392
108.09,17.471,-71.388
108.1,17.47,-71.384
108.1,17.468,-71.381
108.11,17.467,-71.377
108.12,17.466,-71.374
108.13,17.465,-71.37
108.13,17.464,-71.367
108.14,17.462,-71.363
108.15,17.461,-71.36
108.16,17.46,-71.356
108.16,17.459,-71.353
108.17,17.457,-71.349
108.18,17.456,-71.346
108.19,17.455,-71.342
108.19,17.454,-71.338
108.2,17.453,-71.335
108.21,17.451,-71.331
108.22,17.45,-71.328
108.22,17.449,-71.324
108.23,17.448,-71.321
108.24,17.446,-71.317
108.25,17.445,-71.314
108.25,17.444,-71.31
108.26,17.443,-71.307
108.27,17.442,-71.303
108.28,17.44,-71.3
108.28,17.439,-71.296
108.29,17.438,-71.292
108.3,17.437,-71.289
108.31,17.435,-71.285
108.31,17.434,-71.282
108.32,17.433,-71.278
108.33,17.432,-71.275
108.34,17.431,-71.271
108.34,17.429,-71.268
108.35,17.428,-71.264
108.36,17.427,-71.261
108.37,17.426,-71.257
108.37,17.424,-71.253
108.38,17.423,-71.25
108.39,17.422,-71.246
108.4,17.421,-71.243
108.4,17.42,-71.239
108.41,17.418,-71.236
108.42,17.417,-71.232
108.43,17.416,-71.229
108.43,17.415,-71.225
108.44,17.413,-71.222
108.45,17.412,-71.218
108.46,17.411,-71.214
108.46,17.41,-71.211
108.47,17.409,-71.207
108.48,17.407,-71.204
108.49,17.406,-71.2
108.49,17.405,-71.197
108.5,17.404,-71.193
108.51,17.403,-71.19
108.52,17.401,-71.186
108.52,17.4,-71.183
108.53,17.399,-71.179
108.54,17.398,-71.175
108.55,17.396,-71.172
108.55,17.395,-71.168
108.56,17.394,-71.165
108.57,17.393,-71.161
108.58,17.392,-71.158
108.58,17.39,-71.154
108.59,17.389,-71.151
108.6,17.388,-71.147
108.61,17.387,-71.144
108.61,17.386,-71.14
108.62,17.384,-71.136
108.63,17.383,-71.133
108.64,17.382,-71.129
108.64,17.381,-71.126
108.65,17.379,-71.122
108.66,17.378,-71.119
108.67,17.377,-71.115
108.67,17.376,-71.112
108.68,17.375,-71.108
108.69,17.373,-71.104
108.7,17.372,-71.101
108.7,17.371,-71.097
108.71,17.37,-71.094
108.72,17.369,-71.09
108.73,17.367,-71.087
108.73,17.366,-71.083
108.74,17.365,-71.08
108.75,17.364,-71.076
108.76,17.362,-71.072
108.76,17.361,-71.069
108.77,17.36,-71.065
108.78,17.359,-71.062
108.79,17.358,-71.058
108.79,17.356,-71.055
108.8,17.355,-71.051
108.81,17.354,-71.048
108.82,17.353,-71.044
108.82,17.352,-71.04
108.83,17.35,-71.037
108.84,17.349,-71.033
108.85,17.348,-71.03
108.85,17.347,-71.026
108.86,17.346,-71.023
108.87,17.344,-71.019
108.88,17.343,-71.016
108.88,17.342,-71.012
108.89,17.341,-71.008
108.9,17.339,-71.005
108.91,17.338,-71.001
108.91,17.337,-70.998
108.92,17.336,-70.994
108.93,17.335,-70.991
108.94,17.333,-70.987
108.94,17.332,-70.984
108.95,17.331,-70.98
108.96,17.33,-70.976
108.97,17.329,-70.973
108.97,17.327,-70.969
108.98,17.326,-70.966
108.99,17.325,-70.962
109,17.324,-70.959
109,17.323,-70.955
109.01,17.321,-70.951
109.02,17.32,-70.948
109.03,17.319,-70.944
109.03,17.318,-70.941
109.04,17.317,-70.937
109.05,17.315,-70.934
109.06,17.314,-70.93
109.06,17.313,-70.927
109.07,17.312,-70.923
109.08,17.311,-70.919
109.09,17.309,-70.916
109.09,17.308,-70.912
109.1,17.307,-70.909
109.11,17.306,-70.905
109.12,17.304,-70.902
109.12,17.303,-70.898
109.13,17.302,-70.894
109.14,17.301,-70.891
109.15,17.3,-70.887
109.15,17.298,-70.884
109.16,17.297,-70.88
109.17,17.296,-70.877
109.18,17.295,-70.873
109.18,17.294,-70.87
109.19,17.292,-70.866
109.2,17.291,-70.862
109.21,17.29,-70.859
109.21,17.289,-70.855
109.22,17.288,-70.852
109.23,17.286,-70.848
109.24,17.285,-70.845
109.24,17.284,-70.841
109.25,17.283,-70.837
109.26,17.282,-70.834
109.27,17.28,-70.83
109.27,17.279,-70.827
109.28,17.278,-70.823
109.29,17.277,-70.82
109.3,17.276,-70.816
109.31,17.274,-70.812
109.31,17.273,-70.809
109.32,17.272,-70.805
109.33,17.271,-70.802
109.34,17.27,-70.798
109.34,17.268,-70.795
109.35,17.267,-70.791
109.36,17.266,-70.787
109.37,17.265,-70.784
109.37,17.264,-70.78
109.38,17.262,-70.777
109.39,17.261,-70.773
109.4,17.26,-70.77
109.4,17.259,-70.766
109.41,17.258,-70.762
109.42,17.256,-70.759
109.43,17.255,-70.755
109.43,17.254,-70.752
109.44,17.253,-70.748
109.45,17.252,-70.745
109.46,17.25,-70.741
109.46,17.249,-70.737
109.47,17.248,-70.734
109.48,17.247,-70.73
109.49,17.246,-70.727
109.49,17.244,-70.723
109.5,17.243,-70.72
109.51,17.242,-70.716
109.52,17.241,-70.712
109.52,17.24,-70.709
109.53,17.239,-70.705
109.54,17.237,-70.702
109.55,17.236,-70.698
109.55,17.235,-70.695
109.56,17.234,-70.691
109.57,17.233,-70.687
109.58,17.231,-70.684
109.58,17.23,-70.68
109.59,17.229,-70.677
109.6,17.228,-70.673
109.61,17.227,-70.67
109.62,17.225,-70.666
109.62,17.224,-70.662
109.63,17.223,-70.659
109.64,17.222,-70.655
109.65,17.221,-70.652
109.65,17.219,-70.648
109.66,17.218,-70.644
109.67,17.217,-70.641
109.68,17.216,-70.637
109.68,17.215,-70.634
109.69,17.213,-70.63
109.7,17.212,-70.627
109.71,17.211,-70.623
109.71,17.21,-70.619
109.72,17.209,-70.616
109.73,17.207,-70.612
109.74,17.206,-70.609
109.74,17.205,-70.605
109.75,17.204,-70.602
109.76,17.203,-70.598
109.77,17.202,-70.594
109.77,17.2,-70.591
109.78,17.199,-70.587
109.79,17.198,-70.584
109.8,17.197,-70.58
109.8,17.196,-70.576
109.81,17.194,-70.573
109.82,17.193,-70.569
109.83,17.192,-70.566
109.83,17.191,-70.562
109.84,17.19,-70.559
109.85,17.188,-70.555
109.86,17.187,-70.551
109.87,17.186,-70.548
109.87,17.185,-70.544
109.88,17.184,-70.541
109.89,17.182,-70.537
109.9,17.181,-70.533
109.9,17.18,-70.53
109.91,17.179,-70.526
109.92,17.178,-70.523
109.93,17.177,-70.519
109.93,17.175,-70.516
109.94,17.174,-70.512
109.95,17.173,-70.508
109.96,17.172,-70.505
109.96,17.171,-70.501
109.97,17.169,-70.498
109.98,17.168,-70.494
109.99,17.167,-70.49
109.99,17.166,-70.487
110,17.165,-70.483
110.01,17.163,-70.48
110.02,17.162,-70.476
110.02,17.161,-70.472
110.03,17.16,-70.469
110.04,17.159,-70.465
110.05,17.158,-70.462
110.06,17.156,-70.458
110.06,17.155,-70.455
110.07,17.154,-70.451
110.08,17.153,-70.447
110.09,17.152,-70.444
110.09,17.15,-70.44
110.1,17.149,-70.437
110.11,17.148,-70.433
110.12,17.147,-70.429
110.12,17.146,-70.426
110.13,17.145,-70.422
110.14,17.143,-70.419
110.15,17.142,-70.415
110.15,17.141,-70.411
110.16,17.14,-70.408
110.17,17.139,-70.404
110.18,17.137,-70.401
110.18,17.136,-70.397
110.19,17.135,-70.394
110.2,17.134,-70.39
110.21,17.133,-70.386
110.21,17.132,-70.383
110.22,17.13,-70.379
110.23,17.129,-70.376
110.24,17.128,-70.372
110.25,17.127,-70.368
110.25,17.126,-70.365
110.26,17.124,-70.361
110.27,17.123,-70.358
110.28,17.122,-70.354
110.28,17.121,-70.35
110.29,17.12,-70.347
110.3,17.119,-70.343
110.31,17.117,-70.34
110.31,17.116,-70.336
110.32,17.115,-70.332
110.33,17.114,-70.329
110.34,17.113,-70.325
110.34,17.111,-70.322
110.35,17.11,-70.318
110.36,17.109,-70.314
110.37,17.108,-70.311
110.37,17.107,-70.307
110.38,17.106,-70.304
110.39,17.104,-70.3
110.4,17.103,-70.296
110.41,17.102,-70.293
110.41,17.101,-70.289
110.42,17.1,-70.286
110.43,17.099,-70.282
110.44,17.097,-70.278
110.44,17.096,-70.275
110.45,17.095,-70.271
110.46,17.094,-70.268
110.47,17.093,-70.264
110.47,17.091,-70.26
110.48,17.09,-70.257
110.49,17.089,-70.253
110.5,17.088,-70.25
110.5,17.087,-70.246
110.51,17.086,-70.242
110.52,17.084,-70.239
110.53,17.083,-70.235
110.54,17.082,-70.232
110.54,17.081,-70.228
110.55,17.08,-70.224
110.56,17.079,-70.221
110.57,17.077,-70.217
110.57,17.076,-70.214
110.58,17.075,-70.21
110.59,17.074,-70.206
110.6,17.073,-70.203
110.6,17.071,-70.199
110.61,17.07,-70.196
110.62,17.069,-70.192
110.63,17.068,-70.188
110.63,17.067,-70.185
110.64,17.066,-70.181
110.65,17.064,-70.178
110.66,17.063,-70.174
110.67,17.062,-70.17
110.67,17.061,-70.167
110.68,17.06,-70.163
110.69,17.059,-70.16
110.7,17.057,-70.156
110.7,17.056,-70.152
110.71,17.055,-70.149
110.72,17.054,-70.145
110.73,17.053,-70.142
110.73,17.052,-70.138
110.74,17.05,-70.134
110.75,17.049,-70.131
110.76,17.048,-70.127
110.76,17.047,-70.124
110.77,17.046,-70.12
110.78,17.045,-70.116
110.79,17.043,-70.113
110.8,17.042,-70.109
110.8,17.041,-70.105
110.81,17.04,-70.102
110.82,17.039,-70.098
110.83,17.038,-70.095
110.83,17.036,-70.091
110.84,17.035,-70.087
110.85,17.034,-70.084
110.86,17.033,-70.08
110.86,17.032,-70.077
110.87,17.031,-70.073
110.88,17.029,-70.069
110.89,17.028,-70.066
110.89,17.027,-70.062
110.9,17.026,-70.059
110.91,17.025,-70.055
110.92,17.024,-70.051
110.93,17.022,-70.048
110.93,17.021,-70.044
110.94,17.02,-70.04
110.95,17.019,-70.037
110.96,17.018,-70.033
110.96,17.017,-70.03
110.97,17.015,-70.026
110.98,17.014,-70.022
110.99,17.013,-70.019
110.99,17.012,-70.015
111,17.011,-70.012
111.01,17.01,-70.008
111.02,17.008,-70.004
111.02,17.007,-70.001
111.03,17.006,-69.997
111.04,17.005,-69.994
111.05,17.004,-69.99
111.06,17.003,-69.986
111.06,17.001,-69.983
111.07,17,-69.979
111.08,16.999,-69.975
111.09,16.998,-69.972
111.09,16.997,-69.968
111.1,16.996,-69.965
111.11,16.994,-69.961
111.12,16.993,-69.957
111.12,16.992,-69.954
111.13,16.991,-69.95
111.14,16.99,-69.946
111.15,16.989,-69.943
111.16,16.987,-69.939
111.16,16.986,-69.936
111.17,16.985,-69.932
111.18,16.984,-69.928
111.19,16.983,-69.925
111.19,16.982,-69.921
111.2,16.98,-69.918
111.21,16.979,-69.914
111.22,16.978,-69.91
111.22,16.977,-69.907
111.23,16.976,-69.903
111.24,16.975,-69.899
111.25,16.973,-69.896
111.26,16.972,-69.892
111.26,16.971,-69.889
111.27,16.97,-69.885
111.28,16.969,-69.881
111.29,16.968,-69.878
111.29,16.967,-69.874
111.3,16.965,-69.87
111.31,16.964,-69.867
111.32,16.963,-69.863
111.32,16.962,-69.86
111.33,16.961,-69.856
111.34,16.96,-69.852
111.35,16.958,-69.849
111.36,16.957,-69.845
111.36,16.956,-69.842
111.37,16.955,-69.838
111.38,16.954,-69.834
111.39,16.953,-69.831
111.39,16.951,-69.827
111.4,16.95,-69.823
111.41,16.949,-69.82
111.42,16.948,-69.816
111.42,16.947,-69.813
111.43,16.946,-69.809
111.44,16.944,-69.805
111.45,16.943,-69.802
111.46,16.942,-69.798
111.46,16.941,-69.794
111.47,16.94,-69.791
111.48,16.939,-69.787
111.49,16.938,-69.784
111.49,16.936,-69.78
111.5,16.935,-69.776
111.51,16.934,-69.773
111.52,16.933,-69.769
111.52,16.932,-69.765
111.53,16.931,-69.762
111.54,16.929,-69.758
111.55,16.928,-69.754
111.56,16.927,-69.751
111.56,16.926,-69.747
111.57,16.925,-69.744
111.58,16.924,-69.74
111.59,16.923,-69.736
111.59,16.921,-69.733
111.6,16.92,-69.729
111.61,16.919,-69.725
111.62,16.918,-69.722
111.62,16.917,-69.718
111.63,16.916,-69.715
111.64,16.914,-69.711
111.65,16.913,-69.707
111.66,16.912,-69.704
111.66,16.911,-69.7
111.67,16.91,-69.696
111.68,16.909,-69.693
111.69,16.908,-69.689
111.69,16.906,-69.686
111.7,16.905,-69.682
111.71,16.904,-69.678
111.72,16.903,-69.675
111.73,16.902,-69.671
111.73,16.901,-69.667
111.74,16.9,-69.664
111.75,16.898,-69.66
111.76,16.897,-69.656
111.76,16.896,-69.653
111.77,16.895,-69.649
111.78,16.894,-69.646
111.79,16.893,-69.642
111.79,16.891,-69.638
111.8,16.89,-69.635
111.81,16.889,-69.631
111.82,16.888,-69.627
111.83,16.887,-69.624
111.83,16.886,-69.62
111.84,16.885,-69.616
111.85,16.883,-69.613
111.86,16.882,-69.609
111.86,16.881,-69.606
111.87,16.88,-69.602
111.88,16.879,-69.598
111.89,16.878,-69.595
111.89,16.877,-69.591
111.9,16.875,-69.587
111.91,16.874,-69.584
111.92,16.873,-69.58
111.93,16.872,-69.576
111.93,16.871,-69.573
111.94,16.87,-69.569
111.95,16.868,-69.566
111.96,16.867,-69.562
111.96,16.866,-69.558
111.97,16.865,-69.555
111.98,16.864,-69.551
111.99,16.863,-69.547
112,16.862,-69.544
112,16.86,-69.54
112.01,16.859,-69.536
112.02,16.858,-69.533
112.03,16.857,-69.529
112.03,16.856,-69.526
112.04,16.855,-69.522
112.05,16.854,-69.518
112.06,16.852,-69.515
112.07,16.851,-69.511
112.07,16.85,-69.507
112.08,16.849,-69.504
112.09,16.848,-69.5
112.1,16.847,-69.496
112.1,16.846,-69.493
112.11,16.844,-69.489
112.12,16.843,-69.485
112.13,16.842,-69.482
112.13,16.841,-69.478
112.14,16.84,-69.475
112.15,16.839,-69.471
112.16,16.838,-69.467
112.17,16.836,-69.464
112.17,16.835,-69.46
112.18,16.834,-69.456
112.19,16.833,-69.453
112.2,16.832,-69.449
112.2,16.831,-69.445
112.21,16.83,-69.442
112.22,16.828,-69.438
112.23,16.827,-69.434
112.24,16.826,-69.431
112.24,16.825,-69.427
112.25,16.824,-69.423
112.26,16.823,-69.42
112.27,16.822,-69.416
112.27,16.82,-69.413
112.28,16.819,-69.409
112.29,16.818,-69.405
112.3,16.817,-69.402
112.31,16.816,-69.398
112.31,16.815,-69.394
112.32,16.814,-69.391
112.33,16.812,-69.387
112.34,16.811,-69.383
112.34,16.81,-69.38
112.35,16.809,-69.376
112.36,16.808,-69.372
112.37,16.807,-69.369
112.38,16.806,-69.365
112.38,16.805,-69.361
112.39,16.803,-69.358
112.4,16.802,-69.354
112.41,16.801,-69.351
112.41,16.8,-69.347
112.42,16.799,-69.343
112.43,16.798,-69.34
112.44,16.797,-69.336
112.45,16.795,-69.332
112.45,16.794,-69.329
112.46,16.793,-69.325
112.47,16.792,-69.321
112.48,16.791,-69.318
112.48,16.79,-69.314
112.49,16.789,-69.31
112.5,16.787,-69.307
112.51,16.786,-69.303
112.52,16.785,-69.299
112.52,16.784,-69.296
112.53,16.783,-69.292
112.54,16.782,-69.288
112.55,16.781,-69.285
112.55,16.78,-69.281
112.56,16.778,-69.277
112.57,16.777,-69.274
112.58,16.776,-69.27
112.58,16.775,-69.267
112.59,16.774,-69.263
112.6,16.773,-69.259
112.61,16.772,-69.256
112.62,16.77,-69.252
112.62,16.769,-69.248
112.63,16.768,-69.245
112.64,16.767,-69.241
112.65,16.766,-69.237
112.66,16.765,-69.234
112.66,16.764,-69.23
112.67,16.763,-69.226
112.68,16.761,-69.223
112.69,16.76,-69.219
112.69,16.759,-69.215
112.7,16.758,-69.212
112.71,16.757,-69.208
112.72,16.756,-69.204
112.73,16.755,-69.201
112.73,16.753,-69.197
112.74,16.752,-69.193
112.75,16.751,-69.19
112.76,16.75,-69.186
112.76,16.749,-69.182
112.77,16.748,-69.179
112.78,16.747,-69.175
112.79,16.746,-69.171
112.8,16.744,-69.168
112.8,16.743,-69.164
112.81,16.742,-69.16
112.82,16.741,-69.157
112.83,16.74,-69.153
112.83,16.739,-69.149
112.84,16.738,-69.146
112.85,16.737,-69.142
112.86,16.735,-69.138
112.87,16.734,-69.135
112.87,16.733,-69.131
112.88,16.732,-69.127
112.89,16.731,-69.124
112.9,16.73,-69.12
112.9,16.729,-69.116
112.91,16.727,-69.113
112.92,16.726,-69.109
112.93,16.725,-69.105
112.94,16.724,-69.102
112.94,16.723,-69.098
112.95,16.722,-69.095
112.96,16.721,-69.091
112.97,16.72,-69.087
112.97,16.718,-69.084
112.98,16.717,-69.08
112.99,16.716,-69.076
113,16.715,-69.073
113.01,16.714,-69.069
113.01,16.713,-69.065
113.02,16.712,-69.062
113.03,16.711,-69.058
113.04,16.709,-69.054
113.04,16.708,-69.051
113.05,16.707,-69.047
113.06,16.706,-69.043
113.07,16.705,-69.04
113.08,16.704,-69.036
113.08,16.703,-69.032
113.09,16.702,-69.029
113.1,16.7,-69.025
113.11,16.699,-69.021
113.12,16.698,-69.018
113.12,16.697,-69.014
113.13,16.696,-69.01
113.14,16.695,-69.006
113.15,16.694,-69.003
113.15,16.693,-68.999
113.16,16.691,-68.995
113.17,16.69,-68.992
113.18,16.689,-68.988
113.19,16.688,-68.984
113.19,16.687,-68.981
113.2,16.686,-68.977
113.21,16.685,-68.973
113.22,16.684,-68.97
113.22,16.682,-68.966
113.23,16.681,-68.962
113.24,16.68,-68.959
113.25,16.679,-68.955
113.26,16.678,-68.951
113.26,16.677,-68.948
113.27,16.676,-68.944
113.28,16.675,-68.94
113.29,16.674,-68.937
113.29,16.672,-68.933
113.3,16.671,-68.929
113.31,16.67,-68.926
113.32,16.669,-68.922
113.33,16.668,-68.918
113.33,16.667,-68.915
113.34,16.666,-68.911
113.35,16.665,-68.907
113.36,16.663,-68.904
113.37,16.662,-68.9
113.37,16.661,-68.896
113.38,16.66,-68.893
113.39,16.659,-68.889
113.4,16.658,-68.885
113.4,16.657,-68.882
113.41,16.656,-68.878
113.42,16.654,-68.874
113.43,16.653,-68.871
113.44,16.652,-68.867
113.44,16.651,-68.863
113.45,16.65,-68.86
113.46,16.649,-68.856
113.47,16.648,-68.852
113.48,16.647,-68.849
113.48,16.646,-68.845
113.49,16.644,-68.841
113.5,16.643,-68.837
113.51,16.642,-68.834
113.51,16.641,-68.83
113.52,16.64,-68.826
113.53,16.639,-68.823
113.54,16.638,-68.819
113.55,16.637,-68.815
113.55,16.635,-68.812
113.56,16.634,-68.808
113.57,16.633,-68.804
113.58,16.632,-68.801
113.58,16.631,-68.797
113.59,16.63,-68.793
113.6,16.629,-68.79
113.61,16.628,-68.786
113.62,16.627,-68.782
113.62,16.625,-68.779
113.63,16.624,-68.775
113.64,16.623,-68.771
113.65,16.622,-68.768
113.66,16.621,-68.764
113.66,16.62,-68.76
113.67,16.619,-68.757
113.68,16.618,-68.753
113.69,16.617,-68.749
113.69,16.615,-68.745
113.7,16.614,-68.742
113.71,16.613,-68.738
113.72,16.612,-68.734
113.73,16.611,-68.731
113.73,16.61,-68.727
113.74,16.609,-68.723
113.75,16.608,-68.72
113.76,16.607,-68.716
113.77,16.605,-68.712
113.77,16.604,-68.709
113.78,16.603,-68.705
113.79,16.602,-68.701
113.8,16.601,-68.698
113.8,16.6,-68.694
113.81,16.599,-68.69
113.82,16.598,-68.686
113.83,16.597,-68.683
113.84,16.595,-68.679
113.84,16.594,-68.675
113.85,16.593,-68.672
113.86,16.592,-68.668
113.87,16.591,-68.664
113.88,16.59,-68.661
113.88,16.589,-68.657
113.89,16.588,-68.653
113.9,16.587,-68.65
113.91,16.585,-68.646
113.91,16.584,-68.642
113.92,16.583,-68.639
113.93,16.582,-68.635
113.94,16.581,-68.631
113.95,16.58,-68.627
113.95,16.579,-68.624
113.96,16.578,-68.62
113.97,16.577,-68.616
113.98,16.575,-68.613
113.99,16.574,-68.609
113.99,16.573,-68.605
114,16.572,-68.602
114.01,16.571,-68.598
114.02,16.57,-68.594
114.03,16.569,-68.591
114.03,16.568,-68.587
114.04,16.567,-68.583
114.05,16.566,-68.579
114.06,16.564,-68.576
114.06,16.563,-68.572
114.07,16.562,-68.568
114.08,16.561,-68.565
114.09,16.56,-68.561
114.1,16.559,-68.557
114.1,16.558,-68.554
114.11,16.557,-68.55
114.12,16.556,-68.546
114.13,16.554,-68.543
114.14,16.553,-68.539
114.14,16.552,-68.535
114.15,16.551,-68.531
114.16,16.55,-68.528
114.17,16.549,-68.524
114.17,16.548,-68.52
114.18,16.547,-68.517
114.19,16.546,-68.513
114.2,16.545,-68.509
114.21,16.543,-68.506
114.21,16.542,-68.502
114.22,16.541,-68.498
114.23,16.54,-68.495
114.24,16.539,-68.491
114.25,16.538,-68.487
114.25,16.537,-68.483
114.26,16.536,-68.48
114.27,16.535,-68.476
114.28,16.533,-68.472
114.29,16.532,-68.469
114.29,16.531,-68.465
114.3,16.53,-68.461
114.31,16.529,-68.458
114.32,16.528,-68.454
114.32,16.527,-68.45
114.33,16.526,-68.446
114.34,16.525,-68.443
114.35,16.524,-68.439
114.36,16.522,-68.435
114.36,16.521,-68.432
114.37,16.52,-68.428
114.38,16.519,-68.424
114.39,16.518,-68.421
114.4,16.517,-68.417
114.4,16.516,-68.413
114.41,16.515,-68.409
114.42,16.514,-68.406
114.43,16.513,-68.402
114.44,16.511,-68.398
114.44,16.51,-68.395
114.45,16.509,-68.391
114.46,16.508,-68.387
114.47,16.507,-68.383
114.47,16.506,-68.38
114.48,16.505,-68.376
114.49,16.504,-68.372
114.5,16.503,-68.369
114.51,16.502,-68.365
114.51,16.501,-68.361
114.52,16.499,-68.358
114.53,16.498,-68.354
114.54,16.497,-68.35
114.55,16.496,-68.346
114.55,16.495,-68.343
114.56,16.494,-68.339
114.57,16.493,-68.335
114.58,16.492,-68.332
114.59,16.491,-68.328
114.59,16.49,-68.324
114.6,16.488,-68.321
114.61,16.487,-68.317
114.62,16.486,-68.313
114.63,16.485,-68.309
114.63,16.484,-68.306
114.64,16.483,-68.302
114.65,16.482,-68.298
114.66,16.481,-68.295
114.66,16.48,-68.291
114.67,16.479,-68.287
114.68,16.477,-68.283
114.69,16.476,-68.28
114.7,16.475,-68.276
114.7,16.474,-68.272
114.71,16.473,-68.269
114.72,16.472,-68.265
114.73,16.471,-68.261
114.74,16.47,-68.257
114.74,16.469,-68.254
114.75,16.468,-68.25
114.76,16.467,-68.246
114.77,16.465,-68.243
114.78,16.464,-68.239
114.78,16.463,-68.235
114.79,16.462,-68.231
114.8,16.461,-68.228
114.81,16.46,-68.224
114.82,16.459,-68.22
114.82,16.458,-68.217
114.83,16.457,-68.213
114.84,16.456,-68.209
114.85,16.455,-68.205
114.86,16.453,-68.202
114.86,16.452,-68.198
114.87,16.451,-68.194
114.88,16.45,-68.191
114.89,16.449,-68.187
114.89,16.448,-68.183
114.9,16.447,-68.179
114.91,16.446,-68.176
114.92,16.445,-68.172
114.93,16.444,-68.168
114.93,16.443,-68.165
114.94,16.441,-68.161
114.95,16.44,-68.157
114.96,16.439,-68.153
114.97,16.438,-68.15
114.97,16.437,-68.146
114.98,16.436,-68.142
114.99,16.435,-68.139
115,16.434,-68.135
115.01,16.433,-68.131
115.01,16.432,-68.127
115.02,16.431,-68.124
115.03,16.429,-68.12
115.04,16.428,-68.116
115.05,16.427,-68.113
115.05,16.426,-68.109
115.06,16.425,-68.105
115.07,16.424,-68.101
115.08,16.423,-68.098
115.09,16.422,-68.094
115.09,16.421,-68.09
115.1,16.42,-68.087
115.11,16.419,-68.083
115.12,16.418,-68.079
115.13,16.416,-68.075
115.13,16.415,-68.072
115.14,16.414,-68.068
115.15,16.413,-68.064
115.16,16.412,-68.061
115.17,16.411,-68.057
115.17,16.41,-68.053
115.18,16.409,-68.049
115.19,16.408,-68.046
115.2,16.407,-68.042
115.2,16.406,-68.038
115.21,16.405,-68.034
115.22,16.403,-68.031
115.23,16.402,-68.027
115.24,16.401,-68.023
115.24,16.4,-68.02
115.25,16.399,-68.016
115.26,16.398,-68.012
115.27,16.397,-68.008
115.28,16.396,-68.005
115.28,16.395,-68.001
115.29,16.394,-67.997
115.3,16.393,-67.994
115.31,16.392,-67.99
115.32,16.39,-67.986
115.32,16.389,-67.982
115.33,16.388,-67.979
115.34,16.387,-67.975
115.35,16.386,-67.971
115.36,16.385,-67.967
115.36,16.384,-67.964
115.37,16.383,-67.96
115.38,16.382,-67.956
115.39,16.381,-67.953
115.4,16.38,-67.949
115.4,16.379,-67.945
115.41,16.377,-67.941
115.42,16.376,-67.938
115.43,16.375,-67.934
115.44,16.374,-67.93
