w,g1,f1
141.43,13.76,-55.859
141.44,13.759,-55.855
141.45,13.758,-55.85
141.46,13.758,-55.846
141.47,13.757,-55.842
141.48,13.756,-55.837
141.49,13.756,-55.833
141.5,13.755,-55.829
141.51,13.754,-55.824
141.52,13.754,-55.82
141.53,13.753,-55.816
141.54,13.752,-55.811
141.55,13.752,-55.807
141.56,13.751,-55.803
141.57,13.75,-55.798
141.58,13.75,-55.794
141.59,13.749,-55.789
141.6,13.748,-55.785
141.61,13.747,-55.781
141.62,13.747,-55.776
141.63,13.746,-55.772
141.64,13.745,-55.768
141.65,13.745,-55.763
141.65,13.744,-55.759
141.66,13.743,-55.755
141.67,13.743,-55.75
141.68,13.742,-55.746
141.69,13.741,-55.742
141.7,13.741,-55.737
141.71,13.74,-55.733
141.72,13.739,-55.728
141.73,13.739,-55.724
141.74,13.738,-55.72
141.75,13.737,-55.715
141.76,13.737,-55.711
141.77,13.736,-55.707
141.78,13.735,-55.702
141.79,13.735,-55.698
141.8,13.734,-55.694
141.81,13.733,-55.689
141.82,13.732,-55.685
141.83,13.732,-55.681
141.84,13.731,-55.676
141.85,13.73,-55.672
141.86,13.73,-55.667
141.87,13.729,-55.663
141.88,13.728,-55.659
141.89,13.728,-55.654
141.9,13.727,-55.65
141.91,13.726,-55.646
141.92,13.726,-55.641
141.93,13.725,-55.637
141.94,13.724,-55.633
141.95,13.724,-55.628
141.96,13.723,-55.624
141.97,13.722,-55.619
141.98,13.722,-55.615
141.99,13.721,-55.611
142,13.72,-55.606
142.01,13.72,-55.602
142.02,13.719,-55.598
142.03,13.718,-55.593
142.04,13.718,-55.589
142.05,13.717,-55.585
142.06,13.716,-55.58
142.07,13.716,-55.576
142.08,13.715,-55.571
142.09,13.714,-55.567
142.1,13.714,-55.563
142.11,13.713,-55.558
142.12,13.712,-55.554
142.13,13.711,-55.55
142.14,13.711,-55.545
142.14,13.71,-55.541
142.15,13.709,-55.536
142.16,13.709,-55.532
142.17,13.708,-55.528
142.18,13.707,-55.523
142.19,13.707,-55.519
142.2,13.706,-55.515
142.21,13.705,-55.51
142.22,13.705,-55.506
142.23,13.704,-55.502
142.24,13.703,-55.497
142.25,13.703,-55.493
142.26,13.702,-55.488
142.27,13.701,-55.484
142.28,13.701,-55.48
142.29,13.7,-55.475
142.3,13.699,-55.471
142.31,13.699,-55.467
142.32,13.698,-55.462
142.33,13.697,-55.458
142.34,13.697,-55.453
142.35,13.696,-55.449
142.36,13.695,-55.445
142.37,13.695,-55.44
142.38,13.694,-55.436
142.39,13.693,-55.432
142.4,13.693,-55.427
142.41,13.692,-55.423
142.42,13.691,-55.418
142.43,13.691,-55.414
142.44,13.69,-55.41
142.45,13.689,-55.405
142.46,13.689,-55.401
142.47,13.688,-55.397
142.48,13.687,-55.392
142.49,13.687,-55.388
142.5,13.686,-55.383
142.51,13.685,-55.379
142.52,13.685,-55.375
142.53,13.684,-55.37
142.54,13.683,-55.366
142.55,13.683,-55.362
142.56,13.682,-55.357
142.57,13.681,-55.353
142.58,13.681,-55.348
142.59,13.68,-55.344
142.6,13.679,-55.34
142.61,13.679,-55.335
142.62,13.678,-55.331
142.63,13.677,-55.327
142.64,13.677,-55.322
142.65,13.676,-55.318
142.66,13.675,-55.313
142.67,13.675,-55.309
142.68,13.674,-55.305
142.69,13.673,-55.3
142.7,13.672,-55.296
142.71,13.672,-55.292
142.72,13.671,-55.287
142.73,13.67,-55.283
142.74,13.67,-55.278
142.75,13.669,-55.274
142.76,13.668,-55.27
142.76,13.668,-55.265
142.77,13.667,-55.261
142.78,13.666,-55.256
142.79,13.666,-55.252
142.8,13.665,-55.248
142.81,13.664,-55.243
142.82,13.664,-55.239
142.83,13.663,-55.235
142.84,13.662,-55.23
142.85,13.662,-55.226
142.86,13.661,-55.221
142.87,13.66,-55.217
142.88,13.66,-55.213
142.89,13.659,-55.208
142.9,13.658,-55.204
142.91,13.658,-55.2
142.92,13.657,-55.195
142.93,13.656,-55.191
142.94,13.656,-55.186
142.95,13.655,-55.182
142.96,13.654,-55.178
142.97,13.654,-55.173
142.98,13.653,-55.169
142.99,13.652,-55.164
143,13.652,-55.16
143.01,13.651,-55.156
143.02,13.651,-55.151
143.03,13.65,-55.147
143.04,13.649,-55.142
143.05,13.649,-55.138
143.06,13.648,-55.134
143.07,13.647,-55.129
143.08,13.647,-55.125
143.09,13.646,-55.121
143.1,13.645,-55.116
143.11,13.645,-55.112
143.12,13.644,-55.107
143.13,13.643,-55.103
143.14,13.643,-55.099
143.15,13.642,-55.094
143.16,13.641,-55.09
143.17,13.641,-55.085
143.18,13.64,-55.081
143.19,13.639,-55.077
143.2,13.639,-55.072
143.21,13.638,-55.068
143.22,13.637,-55.064
143.23,13.637,-55.059
143.24,13.636,-55.055
143.25,13.635,-55.05
143.26,13.635,-55.046
143.27,13.634,-55.042
143.28,13.633,-55.037
143.29,13.633,-55.033
143.3,13.632,-55.028
143.31,13.631,-55.024
143.32,13.631,-55.02
143.33,13.63,-55.015
143.34,13.629,-55.011
143.35,13.629,-55.006
143.36,13.628,-55.002
143.37,13.627,-54.998
143.38,13.627,-54.993
143.39,13.626,-54.989
143.4,13.625,-54.984
143.41,13.625,-54.98
143.42,13.624,-54.976
143.43,13.623,-54.971
143.44,13.623,-54.967
143.45,13.622,-54.962
143.46,13.621,-54.958
143.47,13.621,-54.954
143.48,13.62,-54.949
143.49,13.619,-54.945
143.5,13.619,-54.94
143.51,13.618,-54.936
143.52,13.617,-54.932
143.53,13.617,-54.927
143.54,13.616,-54.923
143.55,13.615,-54.918
143.56,13.615,-54.914
143.57,13.614,-54.91
143.58,13.613,-54.905
143.59,13.613,-54.901
143.6,13.612,-54.897
143.61,13.612,-54.892
143.62,13.611,-54.888
143.63,13.61,-54.883
143.64,13.61,-54.879
143.65,13.609,-54.875
143.66,13.608,-54.87
143.67,13.608,-54.866
143.68,13.607,-54.861
143.69,13.606,-54.857
143.69,13.606,-54.853
143.7,13.605,-54.848
143.71,13.604,-54.844
143.72,13.604,-54.839
143.73,13.603,-54.835
143.74,13.602,-54.83
143.75,13.602,-54.826
143.76,13.601,-54.822
143.77,13.6,-54.817
143.78,13.6,-54.813
143.79,13.599,-54.808
143.8,13.598,-54.804
143.81,13.598,-54.8
143.82,13.597,-54.795
143.83,13.596,-54.791
143.84,13.596,-54.786
143.85,13.595,-54.782
143.86,13.594,-54.778
143.87,13.594,-54.773
143.88,13.593,-54.769
143.89,13.592,-54.764
143.9,13.592,-54.76
143.91,13.591,-54.756
143.92,13.591,-54.751
143.93,13.59,-54.747
143.94,13.589,-54.742
143.95,13.589,-54.738
143.96,13.588,-54.734
143.97,13.587,-54.729
143.98,13.587,-54.725
143.99,13.586,-54.72
144,13.585,-54.716
144.01,13.585,-54.712
144.02,13.584,-54.707
144.03,13.583,-54.703
144.04,13.583,-54.698
144.05,13.582,-54.694
144.06,13.581,-54.69
144.07,13.581,-54.685
144.08,13.58,-54.681
144.09,13.579,-54.676
144.1,13.579,-54.672
144.11,13.578,-54.667
144.12,13.577,-54.663
144.13,13.577,-54.659
144.14,13.576,-54.654
144.15,13.576,-54.65
144.16,13.575,-54.645
144.17,13.574,-54.641
144.18,13.574,-54.637
144.19,13.573,-54.632
144.2,13.572,-54.628
144.21,13.572,-54.623
144.22,13.571,-54.619
144.23,13.57,-54.615
144.24,13.57,-54.61
144.25,13.569,-54.606
144.26,13.568,-54.601
144.27,13.568,-54.597
144.28,13.567,-54.592
144.29,13.566,-54.588
144.3,13.566,-54.584
144.31,13.565,-54.579
144.32,13.564,-54.575
144.33,13.564,-54.57
144.34,13.563,-54.566
144.35,13.563,-54.562
144.36,13.562,-54.557
144.37,13.561,-54.553
144.38,13.561,-54.548
144.39,13.56,-54.544
144.4,13.559,-54.54
144.41,13.559,-54.535
144.42,13.558,-54.531
144.43,13.557,-54.526
144.44,13.557,-54.522
144.45,13.556,-54.517
144.46,13.555,-54.513
144.47,13.555,-54.509
144.48,13.554,-54.504
144.49,13.553,-54.5
144.5,13.553,-54.495
144.51,13.552,-54.491
144.52,13.552,-54.487
144.53,13.551,-54.482
144.54,13.55,-54.478
144.55,13.55,-54.473
144.56,13.549,-54.469
144.57,13.548,-54.464
144.58,13.548,-54.46
144.59,13.547,-54.456
144.6,13.546,-54.451
144.61,13.546,-54.447
144.62,13.545,-54.442
144.63,13.544,-54.438
144.64,13.544,-54.433
144.65,13.543,-54.429
144.66,13.543,-54.425
144.67,13.542,-54.42
144.68,13.541,-54.416
144.69,13.541,-54.411
144.7,13.54,-54.407
144.71,13.539,-54.403
144.72,13.539,-54.398
144.73,13.538,-54.394
144.74,13.537,-54.389
144.75,13.537,-54.385
144.76,13.536,-54.38
144.77,13.535,-54.376
144.78,13.535,-54.372
144.79,13.534,-54.367
144.8,13.534,-54.363
144.81,13.533,-54.358
144.82,13.532,-54.354
144.83,13.532,-54.349
144.84,13.531,-54.345
144.85,13.53,-54.341
144.86,13.53,-54.336
144.87,13.529,-54.332
144.88,13.528,-54.327
144.89,13.528,-54.323
144.9,13.527,-54.318
144.91,13.526,-54.314
144.92,13.526,-54.31
144.93,13.525,-54.305
144.94,13.525,-54.301
144.95,13.524,-54.296
144.96,13.523,-54.292
144.97,13.523,-54.287
144.98,13.522,-54.283
144.99,13.521,-54.279
145,13.521,-54.274
145.01,13.52,-54.27
145.02,13.519,-54.265
145.03,13.519,-54.261
145.04,13.518,-54.256
145.05,13.517,-54.252
145.06,13.517,-54.248
145.07,13.516,-54.243
145.08,13.516,-54.239
145.09,13.515,-54.234
145.1,13.514,-54.23
145.11,13.514,-54.225
145.12,13.513,-54.221
145.13,13.512,-54.217
145.14,13.512,-54.212
145.15,13.511,-54.208
145.16,13.51,-54.203
145.17,13.51,-54.199
145.18,13.509,-54.194
145.19,13.509,-54.19
145.2,13.508,-54.186
145.21,13.507,-54.181
145.22,13.507,-54.177
145.23,13.506,-54.172
145.24,13.505,-54.168
145.25,13.505,-54.163
145.26,13.504,-54.159
145.27,13.503,-54.155
145.28,13.503,-54.15
145.29,13.502,-54.146
145.3,13.502,-54.141
145.31,13.501,-54.137
145.32,13.5,-54.132
145.33,13.5,-54.128
145.34,13.499,-54.124
145.35,13.498,-54.119
145.36,13.498,-54.115
145.37,13.497,-54.11
145.38,13.496,-54.106
145.39,13.496,-54.101
145.4,13.495,-54.097
145.41,13.495,-54.092
145.42,13.494,-54.088
145.43,13.493,-54.084
145.44,13.493,-54.079
145.45,13.492,-54.075
145.46,13.491,-54.07
145.47,13.491,-54.066
145.48,13.49,-54.061
145.49,13.489,-54.057
145.5,13.489,-54.053
145.51,13.488,-54.048
145.52,13.488,-54.044
145.53,13.487,-54.039
145.54,13.486,-54.035
145.55,13.486,-54.03
145.56,13.485,-54.026
145.57,13.484,-54.021
145.58,13.484,-54.017
145.59,13.483,-54.013
145.6,13.482,-54.008
145.61,13.482,-54.004
145.62,13.481,-53.999
145.63,13.481,-53.995
145.64,13.48,-53.99
145.65,13.479,-53.986
145.66,13.479,-53.981
145.67,13.478,-53.977
145.68,13.477,-53.973
145.69,13.477,-53.968
145.7,13.476,-53.964
145.71,13.476,-53.959
145.72,13.475,-53.955
145.73,13.474,-53.95
145.74,13.474,-53.946
145.75,13.473,-53.941
145.76,13.472,-53.937
145.77,13.472,-53.933
145.78,13.471,-53.928
145.79,13.47,-53.924
145.8,13.47,-53.919
145.81,13.469,-53.915
145.82,13.469,-53.91
145.83,13.468,-53.906
145.85,13.467,-53.901
145.86,13.467,-53.897
145.87,13.466,-53.893
145.88,13.465,-53.888
145.89,13.465,-53.884
145.9,13.464,-53.879
145.91,13.464,-53.875
145.92,13.463,-53.87
145.93,13.462,-53.866
145.94,13.462,-53.861
145.95,13.461,-53.857
145.96,13.46,-53.853
145.97,13.46,-53.848
145.98,13.459,-53.844
145.99,13.458,-53.839
146,13.458,-53.835
146.01,13.457,-53.83
146.02,13.457,-53.826
146.03,13.456,-53.821
146.04,13.455,-53.817
146.05,13.455,-53.813
146.06,13.454,-53.808
146.07,13.453,-53.804
146.08,13.453,-53.799
146.09,13.452,-53.795
146.1,13.452,-53.79
146.11,13.451,-53.786
146.12,13.45,-53.781
146.13,13.45,-53.777
146.14,13.449,-53.772
146.15,13.448,-53.768
146.16,13.448,-53.764
146.17,13.447,-53.759
146.18,13.447,-53.755
146.19,13.446,-53.75
146.2,13.445,-53.746
146.21,13.445,-53.741
146.22,13.444,-53.737
146.23,13.443,-53.732
146.24,13.443,-53.728
146.25,13.442,-53.723
146.26,13.442,-53.719
146.27,13.441,-53.715
146.28,13.44,-53.71
146.29,13.44,-53.706
146.3,13.439,-53.701
146.31,13.438,-53.697
146.32,13.438,-53.692
146.33,13.437,-53.688
146.34,13.437,-53.683
146.35,13.436,-53.679
146.36,13.435,-53.674
146.37,13.435,-53.67
146.38,13.434,-53.666
146.39,13.433,-53.661
146.4,13.433,-53.657
146.41,13.432,-53.652
146.42,13.432,-53.648
146.43,13.431,-53.643
146.44,13.43,-53.639
146.45,13.43,-53.634
146.46,13.429,-53.63
146.47,13.428,-53.625
146.48,13.428,-53.621
146.49,13.427,-53.616
146.5,13.427,-53.612
146.51,13.426,-53.608
146.52,13.425,-53.603
146.53,13.425,-53.599
146.54,13.424,-53.594
146.55,13.423,-53.59
146.56,13.423,-53.585
146.57,13.422,-53.581
146.58,13.422,-53.576
146.59,13.421,-53.572
146.6,13.42,-53.567
146.61,13.42,-53.563
146.62,13.419,-53.559
146.63,13.419,-53.554
146.64,13.418,-53.55
146.65,13.417,-53.545
146.66,13.417,-53.541
146.67,13.416,-53.536
146.68,13.415,-53.532
146.69,13.415,-53.527
146.7,13.414,-53.523
146.71,13.414,-53.518
146.72,13.413,-53.514
146.73,13.412,-53.509
146.74,13.412,-53.505
146.75,13.411,-53.5
146.76,13.41,-53.496
146.77,13.41,-53.492
146.78,13.409,-53.487
146.8,13.409,-53.483
146.81,13.408,-53.478
146.82,13.407,-53.474
146.83,13.407,-53.469
146.84,13.406,-53.465
146.85,13.406,-53.46
146.86,13.405,-53.456
146.87,13.404,-53.451
146.88,13.404,-53.447
146.89,13.403,-53.442
146.9,13.402,-53.438
146.91,13.402,-53.433
146.92,13.401,-53.429
146.93,13.401,-53.425
146.94,13.4,-53.42
146.95,13.399,-53.416
146.96,13.399,-53.411
146.97,13.398,-53.407
146.98,13.397,-53.402
146.99,13.397,-53.398
147,13.396,-53.393
147.01,13.396,-53.389
147.02,13.395,-53.384
147.03,13.394,-53.38
147.04,13.394,-53.375
147.05,13.393,-53.371
147.06,13.393,-53.366
147.07,13.392,-53.362
147.08,13.391,-53.357
147.09,13.391,-53.353
147.1,13.39,-53.349
147.11,13.389,-53.344
147.12,13.389,-53.34
147.13,13.388,-53.335
147.14,13.388,-53.331
147.15,13.387,-53.326
147.16,13.386,-53.322
147.17,13.386,-53.317
147.18,13.385,-53.313
147.19,13.385,-53.308
147.2,13.384,-53.304
147.21,13.383,-53.299
147.22,13.383,-53.295
147.23,13.382,-53.29
147.24,13.381,-53.286
147.25,13.381,-53.281
147.26,13.38,-53.277
147.27,13.38,-53.272
147.28,13.379,-53.268
147.29,13.378,-53.264
147.3,13.378,-53.259
147.31,13.377,-53.255
147.32,13.377,-53.25
147.33,13.376,-53.246
147.34,13.375,-53.241
147.35,13.375,-53.237
147.36,13.374,-53.232
147.37,13.374,-53.228
147.38,13.373,-53.223
147.39,13.372,-53.219
147.4,13.372,-53.214
147.42,13.371,-53.21
147.43,13.37,-53.205
147.44,13.37,-53.201
147.45,13.369,-53.196
147.46,13.369,-53.192
147.47,13.368,-53.187
147.48,13.367,-53.183
147.49,13.367,-53.178
147.5,13.366,-53.174
147.51,13.366,-53.169
147.52,13.365,-53.165
147.53,13.364,-53.161
147.54,13.364,-53.156
147.55,13.363,-53.152
147.56,13.363,-53.147
147.57,13.362,-53.143
147.58,13.361,-53.138
147.59,13.361,-53.134
147.6,13.36,-53.129
147.61,13.359,-53.125
147.62,13.359,-53.12
147.63,13.358,-53.116
147.64,13.358,-53.111
147.65,13.357,-53.107
147.66,13.356,-53.102
147.67,13.356,-53.098
147.68,13.355,-53.093
147.69,13.355,-53.089
147.7,13.354,-53.084
147.71,13.353,-53.08
147.72,13.353,-53.075
147.73,13.352,-53.071
147.74,13.352,-53.066
147.75,13.351,-53.062
147.76,13.35,-53.057
147.77,13.35,-53.053
147.78,13.349,-53.048
147.79,13.349,-53.044
147.8,13.348,-53.039
147.81,13.347,-53.035
147.82,13.347,-53.03
147.83,13.346,-53.026
147.84,13.346,-53.022
147.85,13.345,-53.017
147.86,13.344,-53.013
147.87,13.344,-53.008
147.88,13.343,-53.004
147.89,13.342,-52.999
147.9,13.342,-52.995
147.91,13.341,-52.99
147.93,13.341,-52.986
147.94,13.34,-52.981
147.95,13.339,-52.977
147.96,13.339,-52.972
147.97,13.338,-52.968
147.98,13.338,-52.963
147.99,13.337,-52.959
148,13.336,-52.954
148.01,13.336,-52.95
148.02,13.335,-52.945
148.03,13.335,-52.941
148.04,13.334,-52.936
148.05,13.333,-52.932
148.06,13.333,-52.927
148.07,13.332,-52.923
148.08,13.332,-52.918
148.09,13.331,-52.914
148.1,13.33,-52.909
148.11,13.33,-52.905
148.12,13.329,-52.9
148.13,13.329,-52.896
148.14,13.328,-52.891
148.15,13.327,-52.887
148.16,13.327,-52.882
148.17,13.326,-52.878
148.18,13.326,-52.873
148.19,13.325,-52.869
148.2,13.324,-52.864
148.21,13.324,-52.86
148.22,13.323,-52.855
148.23,13.323,-52.851
148.24,13.322,-52.846
148.25,13.321,-52.842
148.26,13.321,-52.837
148.27,13.32,-52.833
148.28,13.32,-52.828
148.29,13.319,-52.824
148.3,13.318,-52.819
148.31,13.318,-52.815
148.32,13.317,-52.81
148.33,13.317,-52.806
148.34,13.316,-52.801
148.35,13.315,-52.797
148.37,13.315,-52.792
148.38,13.314,-52.788
148.39,13.314,-52.783
148.4,13.313,-52.779
148.41,13.312,-52.774
148.42,13.312,-52.77
148.43,13.311,-52.765
148.44,13.311,-52.761
148.45,13.31,-52.756
148.46,13.309,-52.752
148.47,13.309,-52.747
148.48,13.308,-52.743
148.49,13.308,-52.738
148.5,13.307,-52.734
148.51,13.306,-52.729
148.52,13.306,-52.725
148.53,13.305,-52.72
148.54,13.305,-52.716
148.55,13.304,-52.711
148.56,13.303,-52.707
148.57,13.303,-52.702
148.58,13.302,-52.698
148.59,13.302,-52.693
148.6,13.301,-52.689
148.61,13.3,-52.684
148.62,13.3,-52.68
148.63,13.299,-52.675
148.64,13.299,-52.671
148.65,13.298,-52.666
148.66,13.297,-52.662
148.67,13.297,-52.657
148.68,13.296,-52.653
148.69,13.296,-52.648
148.7,13.295,-52.644
148.71,13.294,-52.639
148.72,13.294,-52.635
148.73,13.293,-52.63
148.74,13.293,-52.626
148.76,13.292,-52.621
148.77,13.291,-52.617
148.78,13.291,-52.612
148.79,13.29,-52.608
148.8,13.29,-52.603
148.81,13.289,-52.599
148.82,13.288,-52.594
148.83,13.288,-52.59
148.84,13.287,-52.585
148.85,13.287,-52.581
148.86,13.286,-52.576
148.87,13.285,-52.572
148.88,13.285,-52.567
148.89,13.284,-52.563
148.9,13.284,-52.558
148.91,13.283,-52.554
148.92,13.283,-52.549
148.93,13.282,-52.545
148.94,13.281,-52.54
148.95,13.281,-52.536
148.96,13.28,-52.531
148.97,13.28,-52.527
148.98,13.279,-52.522
148.99,13.278,-52.518
149,13.278,-52.513
149.01,13.277,-52.509
149.02,13.277,-52.504
149.03,13.276,-52.5
149.04,13.275,-52.495
149.05,13.275,-52.491
149.06,13.274,-52.486
149.07,13.274,-52.481
149.08,13.273,-52.477
149.09,13.272,-52.472
149.1,13.272,-52.468
149.12,13.271,-52.463
149.13,13.271,-52.459
149.14,13.27,-52.454
149.15,13.269,-52.45
149.16,13.269,-52.445
149.17,13.268,-52.441
149.18,13.268,-52.436
149.19,13.267,-52.432
149.2,13.267,-52.427
149.21,13.266,-52.423
149.22,13.265,-52.418
149.23,13.265,-52.414
149.24,13.264,-52.409
149.25,13.264,-52.405
149.26,13.263,-52.4
149.27,13.262,-52.396
149.28,13.262,-52.391
149.29,13.261,-52.387
149.3,13.261,-52.382
149.31,13.26,-52.378
149.32,13.259,-52.373
149.33,13.259,-52.369
149.34,13.258,-52.364
149.35,13.258,-52.36
149.36,13.257,-52.355
149.37,13.257,-52.351
149.38,13.256,-52.346
149.39,13.255,-52.341
149.4,13.255,-52.337
149.41,13.254,-52.332
149.42,13.254,-52.328
149.43,13.253,-52.323
149.45,13.252,-52.319
149.46,13.252,-52.314
149.47,13.251,-52.31
149.48,13.251,-52.305
149.49,13.25,-52.301
149.5,13.249,-52.296
149.51,13.249,-52.292
149.52,13.248,-52.287
149.53,13.248,-52.283
149.54,13.247,-52.278
149.55,13.247,-52.274
149.56,13.246,-52.269
149.57,13.245,-52.265
149.58,13.245,-52.26
149.59,13.244,-52.256
149.6,13.244,-52.251
149.61,13.243,-52.247
149.62,13.242,-52.242
149.63,13.242,-52.237
149.64,13.241,-52.233
149.65,13.241,-52.228
149.66,13.24,-52.224
149.67,13.239,-52.219
149.68,13.239,-52.215
149.69,13.238,-52.21
149.7,13.238,-52.206
149.71,13.237,-52.201
149.72,13.237,-52.197
149.73,13.236,-52.192
149.74,13.235,-52.188
149.76,13.235,-52.183
149.77,13.234,-52.179
149.78,13.234,-52.174
149.79,13.233,-52.17
149.8,13.232,-52.165
149.81,13.232,-52.161
149.82,13.231,-52.156
149.83,13.231,-52.151
149.84,13.23,-52.147
149.85,13.23,-52.142
149.86,13.229,-52.138
149.87,13.228,-52.133
149.88,13.228,-52.129
149.89,13.227,-52.124
149.9,13.227,-52.12
149.91,13.226,-52.115
149.92,13.225,-52.111
149.93,13.225,-52.106
149.94,13.224,-52.102
149.95,13.224,-52.097
149.96,13.223,-52.093
149.97,13.223,-52.088
149.98,13.222,-52.084
149.99,13.221,-52.079
150,13.221,-52.074
150.01,13.22,-52.07
150.02,13.22,-52.065
150.03,13.219,-52.061
150.05,13.219,-52.056
150.06,13.218,-52.052
150.07,13.217,-52.047
150.08,13.217,-52.043
150.09,13.216,-52.038
150.1,13.216,-52.034
150.11,13.215,-52.029
150.12,13.214,-52.025
150.13,13.214,-52.02
150.14,13.213,-52.016
150.15,13.213,-52.011
150.16,13.212,-52.006
150.17,13.212,-52.002
150.18,13.211,-51.997
150.19,13.21,-51.993
150.2,13.21,-51.988
150.21,13.209,-51.984
150.22,13.209,-51.979
150.23,13.208,-51.975
150.24,13.208,-51.97
150.25,13.207,-51.966
150.26,13.206,-51.961
150.27,13.206,-51.957
150.28,13.205,-51.952
150.29,13.205,-51.947
150.3,13.204,-51.943
150.31,13.203,-51.938
150.33,13.203,-51.934
150.34,13.202,-51.929
150.35,13.202,-51.925
150.36,13.201,-51.92
150.37,13.201,-51.916
150.38,13.2,-51.911
150.39,13.199,-51.907
150.4,13.199,-51.902
150.41,13.198,-51.898
150.42,13.198,-51.893
150.43,13.197,-51.888
150.44,13.197,-51.884
150.45,13.196,-51.879
150.46,13.195,-51.875
150.47,13.195,-51.87
150.48,13.194,-51.866
150.49,13.194,-51.861
150.5,13.193,-51.857
150.51,13.193,-51.852
150.52,13.192,-51.848
150.53,13.191,-51.843
150.54,13.191,-51.839
150.55,13.19,-51.834
150.56,13.19,-51.829
150.57,13.189,-51.825
150.59,13.188,-51.82
150.6,13.188,-51.816
150.61,13.187,-51.811
150.62,13.187,-51.807
150.63,13.186,-51.802
150.64,13.186,-51.798
150.65,13.185,-51.793
150.66,13.184,-51.789
150.67,13.184,-51.784
150.68,13.183,-51.779
150.69,13.183,-51.775
150.7,13.182,-51.77
150.71,13.182,-51.766
150.72,13.181,-51.761
150.73,13.18,-51.757
150.74,13.18,-51.752
150.75,13.179,-51.748
150.76,13.179,-51.743
150.77,13.178,-51.739
150.78,13.178,-51.734
150.79,13.177,-51.729
150.8,13.176,-51.725
150.81,13.176,-51.72
150.82,13.175,-51.716
150.83,13.175,-51.711
150.85,13.174,-51.707
150.86,13.174,-51.702
150.87,13.173,-51.698
150.88,13.172,-51.693
150.89,13.172,-51.688
150.9,13.171,-51.684
150.91,13.171,-51.679
150.92,13.17,-51.675
150.93,13.17,-51.67
150.94,13.169,-51.666
150.95,13.168,-51.661
150.96,13.168,-51.657
150.97,13.167,-51.652
150.98,13.167,-51.648
150.99,13.166,-51.643
151,13.166,-51.638
151.01,13.165,-51.634
151.02,13.164,-51.629
151.03,13.164,-51.625
151.04,13.163,-51.62
151.05,13.163,-51.616
151.06,13.162,-51.611
151.07,13.162,-51.607
151.09,13.161,-51.602
151.1,13.16,-51.597
151.11,13.16,-51.593
151.12,13.159,-51.588
151.13,13.159,-51.584
151.14,13.158,-51.579
151.15,13.158,-51.575
151.16,13.157,-51.57
151.17,13.157,-51.566
151.18,13.156,-51.561
151.19,13.155,-51.556
151.2,13.155,-51.552
151.21,13.154,-51.547
151.22,13.154,-51.543
151.23,13.153,-51.538
151.24,13.153,-51.534
151.25,13.152,-51.529
151.26,13.151,-51.525
151.27,13.151,-51.52
151.28,13.15,-51.515
151.29,13.15,-51.511
151.3,13.149,-51.506
151.31,13.149,-51.502
151.33,13.148,-51.497
151.34,13.147,-51.493
151.35,13.147,-51.488
151.36,13.146,-51.484
151.37,13.146,-51.479
151.38,13.145,-51.474
151.39,13.145,-51.47
151.4,13.144,-51.465
151.41,13.143,-51.461
151.42,13.143,-51.456
151.43,13.142,-51.452
151.44,13.142,-51.447
151.45,13.141,-51.442
151.46,13.141,-51.438
151.47,13.14,-51.433
151.48,13.14,-51.429
151.49,13.139,-51.424
151.5,13.138,-51.42
151.51,13.138,-51.415
151.52,13.137,-51.411
151.53,13.137,-51.406
151.55,13.136,-51.401
